Date,value,gross
2004-11-18,1.0,1.3
2004-11-19,0.9884497919193977,1.3035355053886755
2004-11-22,0.9924618483695578,1.302338397039886
2004-11-23,0.9931296477531512,1.302165336403593
2004-11-24,0.9956661925269517,1.301425851365398
2004-11-26,0.9931652242300966,1.3022152581485436
2004-11-29,0.9864959295847585,1.304289223840525
2004-11-30,0.986505921068021,1.304317017336913
2004-12-01,0.9951035081689567,1.3
2004-12-02,0.9945559367986982,1.3001958065150097
2004-12-03,0.9991669669301484,1.2988409381863848
2004-12-06,0.999859120366642,1.2986644856432863
2004-12-07,0.9925413555942713,1.3008973166347597
2004-12-08,1.0008729098548343,1.2984233709553057
2004-12-09,1.002347980050327,1.2980149156124008
2004-12-10,1.0038971082200676,1.2975857091799285
2004-12-13,1.011005212314303,1.2955239637247655
2004-12-14,1.0146306820934392,1.294498136222793
2004-12-15,1.0170906441952006,1.2938158984100112
2004-12-16,1.0125493891856157,1.2951637181128244
2004-12-17,1.006597481802376,1.2969390940933359
2004-12-20,1.0073775207200195,1.2967392140301282
2004-12-21,1.0141022651626965,1.2948013899648134
2004-12-22,1.0154144600042332,1.2944504750396448
2004-12-23,1.0152981718394112,1.2945139641512193
2004-12-27,1.011420106781599,1.2956730934125393
2004-12-28,1.0156451853896655,1.2944732636373208
2004-12-29,1.0157470493159537,1.2944742401052318
2004-12-30,1.0161782404464306,1.2943794460674545
2004-12-31,1.0150692919905036,1.2947311061662652
2005-01-03,1.0123572297697536,1.3
2005-01-04,0.9993990994207728,1.3039211784171534
2005-01-05,0.9948504366589825,1.3053433840941726
2005-01-06,0.9992511222690038,1.3040310109649091
2005-01-07,0.9976705228477137,1.304544911843744
2005-01-10,1.0012519264957074,1.303487813485754
2005-01-11,0.9968881752244602,1.304848625112197
2005-01-12,1.000219738406683,1.3038658034530581
2005-01-13,0.9960543352285312,1.3051691372733734
2005-01-14,0.9997828139657018,1.3040636723501162
2005-01-18,1.0076369914030179,1.301726166271291
2005-01-19,0.9997093729449686,1.304151439867062
2005-01-20,0.9958783446139611,1.305354515276428
2005-01-21,0.9921704585857293,1.3065285936918516
2005-01-24,0.990566678957491,1.307057799520904
2005-01-25,0.9907209690404462,1.3070428859379115
2005-01-26,0.9931089815892277,1.3063381357653856
2005-01-27,0.9935839289420908,1.3062252977817175
2005-01-28,0.996271345609238,1.305433038518848
2005-01-31,1.0012145840627138,1.3039588956401915
2005-02-01,1.0057348649337519,1.3
2005-02-02,1.0081364346347852,1.2993193341055815
2005-02-03,1.0051999740194093,1.3002277725026465
2005-02-04,1.016239808742655,1.296999646984485
2005-02-07,1.0161912724758262,1.2970470933900748
2005-02-08,1.017571550753145,1.2966775618145536
2005-02-09,1.0141724993162895,1.2977057344220917
2005-02-10,1.013666792184317,1.2978881433462195
2005-02-11,1.0197541459480368,1.2961436084955542
2005-02-14,1.019798917318943,1.2961646151671995
2005-02-15,1.0219376335964123,1.2955786003600644
2005-02-16,1.0205307382053812,1.2960205203655812
2005-02-17,1.0128661404307395,1.298295220897277
2005-02-18,1.0112520280013946,1.2988060480813015
