date,optimized,fixed_40_40_10_10
2016-02-11,-0.0007715195749318004,-0.000514346383287867
2016-02-12,-0.00014699999999999712,-9.79999999999981e-05
2016-02-16,0.01609869300135085,0.015922894467060435
2016-02-17,0.014705281571005119,0.015636549056726526
2016-02-18,-0.003929290334425017,-0.0037482685097026567
2016-02-19,-0.00032276646762265375,-0.00027069072113432573
2016-02-22,0.011276624938895191,0.012230227860447262
2016-02-23,-0.01579410674261229,-0.015262890031358344
2016-02-24,0.0065841139566855675,0.00610794224159561
2016-02-25,0.0105214673084147,0.010948386781783871
2016-02-26,-0.001078052328437812,-0.0015332056429859797
2016-02-29,-0.0004899999999999904,-0.0004899999999999904
2016-03-01,0.02192623301470368,0.02253634183778859
2016-03-02,0.005531187521467095,0.005382150322669155
2016-03-03,-0.0008978986277469458,0.0012127346654451255
2016-03-04,0.0007051150465909208,0.002062311375917769
2016-03-07,-0.000948428062416629,-0.001304563757187838
2016-03-08,-0.0038606025383319973,-0.005672704669191242
2016-03-09,0.000525609305469521,0.002111336783287543
2016-03-10,0.00022238262657401365,0.0004045725172680426
2016-03-11,0.009520875782498706,0.010764952777119086
2016-03-14,-0.0022094743613915503,-0.001561170325284722
2016-03-15,-0.004847538117549549,-0.0023496451860592015
2016-03-16,-0.0007437013035768325,0.002005747178301121
2016-03-17,-0.0034185675295557603,0.001347551669584357
2016-03-18,0.003457842605259698,0.0026929158797008856
2016-03-21,0.001715406428317645,0.0011279894159512028
2016-03-22,0.0029298902816965676,0.000765962596675851
2016-03-23,-0.0020782550570306534,-0.0032796815320668806
2016-03-24,-0.00013094467153771384,-0.0002173042768134348
2016-03-28,-0.0008288728771664754,-4.469302590649481e-05
2016-03-29,0.003412611909134333,0.004763601291698039
2016-03-30,4.3204174313271616e-05,0.001734278391142108
2016-03-31,-0.000907992576517358,-0.0012539472889578575
2016-04-01,0.003339841842768454,0.0037835100140027225
2016-04-04,0.0013060929982964095,-0.001704754257918939
2016-04-05,-0.009019220514252675,-0.008971932939826954
2016-04-06,0.013156207119714037,0.010736841823702626
2016-04-07,-0.01096645389708737,-0.011397975763825018
2016-04-08,-0.0008032650451214818,0.0007894730694884111
2016-04-11,-0.0037207054544804996,-0.0027410461097384323
2016-04-12,0.006086717974153754,0.0071349441630365945
2016-04-13,0.008258316056551064,0.008880444250548347
2016-04-14,4.694223133079321e-05,-1.3005222120288107e-05
2016-04-15,-0.002268807493610653,-0.002000845019785558
2016-04-18,0.00503908969601502,0.0053440670984182155
2016-04-19,-0.001986034600777048,-0.0006176742428541716
2016-04-20,0.002671081854506585,0.001695547200129255
2016-04-21,-0.00021210826076257833,-0.0029447970896080648
2016-04-22,-0.008772537731150037,-0.0066222957422177545
2016-04-25,-0.00102175782786591,-0.0009671438794828237
2016-04-26,-0.003713830098257831,-0.001681734262369006
2016-04-27,-0.0028227604649294527,-0.001116085900159991
2016-04-28,-0.008165634899792718,-0.008943590447686245
2016-04-29,-0.00929520576467629,-0.00706323735473815
2016-05-02,0.005651034945793565,0.006561758774649151
2016-05-03,-0.0058744760607161274,-0.007320996228974853
2016-05-04,-0.0066751673839745285,-0.005799270032016923
2016-05-05,0.002688005895761558,0.0013208975222906982
2016-05-06,0.0019146964094270413,0.0035297872756934077
2016-05-09,0.0012177887936398015,1.6674566524554858e-05
2016-05-10,0.01207824542403433,0.012525083818448059
2016-05-11,-0.006996264770468047,-0.007387278488213045
2016-05-12,-0.002848245456020171,-0.0013008749312729217
2016-05-13,-0.00459016637615281,-0.006373074191026163
2016-05-16,0.014019085701219736,0.012337411902530928
2016-05-17,-0.007787833927434007,-0.008158068660940265
2016-05-18,0.0021734256275446227,0.0012156883704458332
2016-05-19,-0.005411119758059696,-0.00431245805343432
2016-05-20,0.009235761084523354,0.008119895379584375
2016-05-23,-0.002190312115857673,-0.0016617524080202116
2016-05-24,0.014345777752423884,0.013845778047214898
2016-05-25,0.005559124364950475,0.005978244819580604
2016-05-26,0.001766022565748593,0.0013805146637379197
2016-05-27,0.0039067228850453,0.004003549996972167
2016-05-31,0.0018020164159134545,0.00028807413115510276
2016-06-01,-0.0002703552835548297,0.00018464037417396115
2016-06-02,0.003288008117251351,0.0020965651576303037
2016-06-03,-0.002196682139393724,-0.0023854222542979307
2016-06-06,0.0025676244506345983,0.0032372440458865006
2016-06-07,0.0003833973069059752,0.0016079727404354595
2016-06-08,0.0023347833318366983,0.0024151463640393225
2016-06-09,-0.0005097672104270035,-0.0006088264060335579
2016-06-10,-0.007046066721526611,-0.00750936072047903
2016-06-13,-0.00855222861395356,-0.008170547813672569
2016-06-14,0.0013885597669423988,0.00028200775098443656
2016-06-15,-0.0033936212121854045,-0.002209375964478877
2016-06-16,0.0023450797861309216,0.002327637699258722
2016-06-17,-0.006684748078953428,-0.005091318580609395
2016-06-20,0.004526080762600882,0.004778810286262081
2016-06-21,0.0026776590446696336,0.003499482082254035
2016-06-22,-0.0010111754080150193,-0.0017109772357953856
2016-06-23,0.011779013572503372,0.011715563252228956
2016-06-24,-0.0008819999999999828,-0.0008819999999999828
2016-06-27,-0.0031878984897526275,-0.0031878984897526275
2016-06-28,0.008297506130998202,0.004585144590482471
2016-06-29,0.007467740579993443,0.0037282448033243215
2016-06-30,0.003554433450936467,0.0017059339526152907
2016-07-01,0.0035208401931806407,0.0026235225596564996
2016-07-05,-0.004646209306839455,-0.005849446405577552
2016-07-06,0.007297966356086682,0.006177658433334709
2016-07-07,-0.000504354549509145,-0.0003908701458501307
2016-07-08,0.01276304461234059,0.013183704477607706
2016-07-11,0.002434491760163293,0.0034258406828931885
2016-07-12,0.006125879435356496,0.006506532971672452
2016-07-13,-2.3698476902123128e-05,-6.937821819486003e-06
2016-07-14,0.004996464241872611,0.005153265467081992
2016-07-15,-0.0008046419398102134,-0.0009534036810509128
2016-07-18,0.0036484881437211848,0.003705929441074774
2016-07-19,-0.0018159727753359945,-0.0014753793253998726
2016-07-20,0.009466545489547017,0.007635707847031759
2016-07-21,-0.002071136247180927,-0.0032458033329268113
2016-07-22,0.003932630887504107,0.004277601118346297
2016-07-25,-0.0012214101073193982,-0.001682586584052137
2016-07-26,0.0006055694070918327,0.0008674101785537958
2016-07-27,0.0052920120614034505,0.0032769986532146913
2016-07-28,0.00015705147569310409,0.0006155885146918228
2016-07-29,0.0025458157458990494,0.002268808118730226
2016-08-01,0.0027447197082001605,0.001060047264908559
2016-08-02,-0.004581729220237041,-0.004977580621292943
2016-08-03,0.0011354769804572395,0.0022014401414984343
2016-08-04,0.0023170205235469865,0.0023878197940838675
2016-08-05,0.006238155101605347,0.00722649469504284
2016-08-08,-0.0026630256147423537,-0.0011503084624432725
2016-08-09,0.0012647744060149124,0.0007587047803967017
2016-08-10,-0.0038499916082317173,-0.003610539777311561
2016-08-11,0.005364344059447701,0.005243531444024719
2016-08-12,-0.0008048143678919705,-0.0004595661601404677
2016-08-15,0.003970692752733452,0.003999208424569356
2016-08-16,-0.0066020932885634594,-0.005640788753192284
2016-08-17,0.0008665197647755307,0.0010651681945531566
2016-08-18,0.0025615465021956887,0.00310051082359315
2016-08-19,-0.0008818000244940728,-0.001216165919325041
2016-08-22,-0.0005387817194443035,-0.0009476309981209519
2016-08-23,0.0029348732613015517,0.0029884458690706333
2016-08-24,-0.008204576041705403,-0.006093715151022239
2016-08-25,-0.0017731656997630905,-0.0005289881377142814
2016-08-26,0.000816851389447637,-0.000532502365865517
2016-08-29,0.003664892638703421,0.004308576206940984
2016-08-30,-0.003162109667378465,-0.0026456953558440686
2016-08-31,-0.0035461347857025597,-0.0036248510130177268
2016-09-01,0.0005149788043345427,0.0007273328548450643
2016-09-02,0.004053148170129406,0.0047259096102052036
2016-09-06,0.0053075028283366965,0.004998001259998053
2016-09-07,0.0017856309230981694,0.0015115334560676708
2016-09-08,-0.0021529851836667555,-0.002184329601795754
2016-09-09,-0.02315918881662915,-0.023871942798805224
2016-09-12,0.006489328727879151,0.007850979202948971
2016-09-13,-0.009180993165225993,-0.01002881514209275
2016-09-14,0.002277089889179895,0.0017040591457203825
2016-09-15,0.01207822252116475,0.011378315534586857
2016-09-16,-0.0019782813443622095,-0.0028881788029485158
2016-09-19,-0.001975863156415114,-0.001027172204643534
2016-09-20,0.0005929257129398513,6.886465503408434e-05
2016-09-21,0.009554081510977495,0.009799266739524781
2016-09-22,0.005908056207019818,0.005682933943584767
2016-09-23,-0.005783844903568879,-0.005920976110567267
2016-09-26,-0.007101012729247391,-0.006626580367622615
2016-09-27,0.008080272891301865,0.007442762942788362
2016-09-28,0.0009661128527752362,0.0025367226691649816
2016-09-29,-0.005355669791649764,-0.0019616232638833054
2016-09-30,0.005023343161078553,0.0051486099228094774
2016-10-03,-0.0021318563279802303,-0.0023591100791997112
2016-10-04,-0.0007771024480989541,-0.00045503414936636237
2016-10-05,0.0011448112491094563,0.00038160374970315215
2016-10-06,-0.0010609351506129848,-0.0002114554787571832
2016-10-07,-0.0005402987404591663,-0.0014124217435322328
2016-10-10,0.0018601005509217838,0.0024914680982773382
2016-10-11,-0.008607917568295176,-0.007407473988075065
2016-10-12,-0.0012496010635627218,5.492891387516294e-05
2016-10-13,-0.0001953672761454084,-0.0012422195972228822
2016-10-14,-0.0019207501640771895,-0.00045461289686480336
2016-10-17,-0.0013115176237176284,-0.00168490567860351
2016-10-18,0.004130370073219369,0.0036271518806398457
2016-10-19,-0.0008272745358145705,0.0006825056977596055
2016-10-20,-0.0012061936028456288,-0.0021974409389106334
2016-10-21,-0.0010362572290019021,0.0004497036874344107
2016-10-24,0.004610553685490226,0.005277996182374046
2016-10-25,-0.002909080877761616,-0.0029836149406031187
2016-10-26,-0.002123427839460512,-0.0014978321847406995
2016-10-27,0.001102900254054384,-0.0005906748826555842
2016-10-28,-0.007415559750300804,-0.0038887865453974164
2016-10-31,-0.0020622281871093603,-0.0007846876104975698
2016-11-01,-0.005336547936731495,-0.00647296223039473
2016-11-02,-0.003716854258623048,-0.004860891497419573
2016-11-03,-0.005169184488307698,-0.005570687771483574
2016-11-04,-0.000955250189117085,-0.0011096457804208094
2016-11-07,0.012772128896689505,0.017134794443954958
2016-11-08,0.0028302136763971976,0.0036765741757489147
2016-11-09,0.01069090651511293,0.007083878195722915
2016-11-10,-0.004380339358433028,-0.004233514675532591
2016-11-11,-0.00314957144932837,-0.0011910897699288546
2016-11-14,-0.0009874426713940231,-0.00011551066819169842
2016-11-15,0.001601433872046032,0.0033376406821190585
2016-11-16,-0.0014357494459144803,-0.0011534718262785294
2016-11-17,0.0016769018450036644,0.002406151687370173
2016-11-18,-0.0003074853973918379,-0.0009065415895673335
2016-11-21,0.0017061039475202433,0.003282244473028828
2016-11-22,0.00010321515944873295,0.0007362606377949499
2016-11-23,0.00111613432041866,0.0005675712669609645
2016-11-25,0.0015110815441198744,0.0018386992979629202
2016-11-28,-0.002660485223151221,-0.002573846113216605
2016-11-29,0.0021096391497265944,0.0014040471228909948
2016-11-30,-0.003030599650730248,-0.0018722016630364547
2016-12-01,-0.002498470879844272,-0.002153608094042547
2016-12-02,0.0023814929763495305,0.0017406026656968001
2016-12-05,-7.385405951791927e-05,0.0020658920754057287
2016-12-06,0.00243639914583329,0.0025608021529918146
2016-12-07,0.01052098258453158,0.012560032385788511
2016-12-08,9.297037685365164e-05,0.0008422815074146329
2016-12-09,0.0005919667816660202,0.0023678671266640808
2016-12-12,0.0012079937813661234,-9.819636008034912e-06
2016-12-13,0.003034013353315279,0.0034095424000053056
2016-12-14,-0.0023267038964158936,-0.0037416525349390104
2016-12-15,0.0023105730645770262,0.002249669973975044
2016-12-16,4.0749120622884916e-05,-0.0006891788496951712
2016-12-19,-0.001011930164995234,0.0004451228992862877
2016-12-20,0.00016595444133031824,0.001441496820195032
2016-12-21,-0.001928657930295441,-0.0016428999897075136
2016-12-22,0.00021497480849855808,-0.0005490775582285501
2016-12-23,0.0023610492893267,0.0013132562864509368
2016-12-27,0.0008357483527161147,0.001170061251160215
2016-12-28,-0.003048601061243894,-0.0039858619310529034
2016-12-29,0.0004888635117721862,8.294142171323404e-05
2016-12-30,-0.0014204982214987337,-0.0017869377891610138
2017-01-03,0.004587882916690544,0.004278205719576556
2017-01-04,0.0028982917970483022,0.0031038005099219613
2017-01-05,0.0014257347268110897,0.0001898573618281052
2017-01-06,0.0011816579309428031,0.0016794304540080462
2017-01-09,-0.000529803969766174,-0.0023290155828641582
2017-01-10,0.00014058566604591139,-0.0005471675454296499
2017-01-11,-0.0016257395091403115,0.0011788270732502994
2017-01-12,1.538836439993748e-05,-0.0009164165988822416
2017-01-13,0.0001971712477429332,0.0006783940924502629
2017-01-17,-0.0012318105640408026,-0.0012727001690823413
2017-01-18,-0.00018761965440617918,0.0007120085004372779
2017-01-19,-0.0022405802453895453,-0.002077958794701662
2017-01-20,-0.0003955894358782852,0.0011883732155187788
2017-01-23,-0.0014758182417412558,-0.0014270202044793568
2017-01-24,-0.0014006624135065703,0.0018370207001503604
2017-01-25,0.00361486720027806,0.004315151461103084
2017-01-26,-0.002379537225491912,-0.001168813410281866
2017-01-27,0.002268616289597314,0.00019219191515966742
2017-01-30,-0.0020410041871358974,-0.0029089562813790163
2017-01-31,0.0046930386188130165,0.001532895344402152
2017-02-01,0.0025818593492157095,0.0010027177511127139
2017-02-02,-1.793281508560839e-05,0.0002308885701743813
2017-02-03,0.0019570276653557484,0.003129165348096019
2017-02-06,0.00015416807862707048,-0.0005911100093771715
2017-02-07,0.0002920244713421782,0.00011299979155294794
2017-02-08,-0.0003232728193640177,0.0003632988124304459
2017-02-09,0.0016510107921192008,0.0026820410458541226
2017-02-10,0.0009606319855571144,0.0017382022927242115
2017-02-13,0.0024912579265379932,0.002891371386892261
2017-02-14,0.003029680738346285,0.0026590424513637245
2017-02-15,0.003313210208385098,0.0027231342832379937
2017-02-16,-0.0005119872815152804,-0.0004961441551883494
2017-02-17,0.0005541402271176388,0.0007509660935754115
2017-02-21,0.00190075713969049,0.002773614418520243
2017-02-22,-0.0005241125625463527,-0.0004938468849906341
2017-02-23,0.002215307275257361,0.0009817648537945535
2017-02-24,0.001546434176482836,0.0009714582448485665
2017-02-27,0.001568594836840509,0.001084366375030843
2017-02-28,-0.0011818065857140403,-0.0015841241531661331
2017-03-01,0.006275312784312282,0.008430418224353043
2017-03-02,-0.002477464650285244,-0.0037077823051551166
2017-03-03,0.0010533811339223265,0.0004594675131787351
2017-03-06,-0.0011989645237824088,-0.0013244533900749979
2017-03-07,-0.0032255189979888523,-0.0027279456456130503
2017-03-08,-0.0015547085353649571,-0.0028847510456123772
2017-03-09,0.0016961580277788267,0.001001427848717773
2017-03-10,0.0013006134484526365,0.0015800110988603345
2017-03-13,-0.00021201589929865648,9.118225075784859e-05
2017-03-14,-0.0014592193590725721,-0.0018614334924651479
2017-03-15,0.0066902697582786885,0.006772826619086847
2017-03-16,-0.003725669157972411,-0.0024103212276426534
2017-03-17,-0.001861930250824828,-0.0012993810055133782
2017-03-20,-0.0006781829589379895,-0.000713836505296861
2017-03-21,-0.004258567670943725,-0.006492455914644324
2017-03-22,0.00016814377479963392,0.0008072861663317443
2017-03-23,-0.0010417331015239672,-0.0007503164426864273
2017-03-24,-0.00015938555991764635,-0.0003141422396705673
2017-03-27,-0.00010057204398415953,-0.00040228817593663814
2017-03-28,0.0007131048756017889,0.0028524195024071555
2017-03-29,9.161663848502589e-05,0.00036646655394010356
2017-03-30,0.0002547604299105166,0.0011910190052115577
2017-03-31,-0.0005633894558470632,-0.0012476714398554911
2017-04-03,-0.0001998537249071397,-0.0007112148996285206
2017-04-04,0.0007491047070311786,0.0009364883621005183
2017-04-05,-0.0005980740080507974,-0.0014720398064775543
2017-04-06,0.0010587145252227482,0.0018852264182166235
2017-04-07,-0.0004745371687379541,-0.0007743161090497332
2017-04-10,0.0007965542304893881,0.0009716037693626057
2017-04-11,-0.002197324699076375,-0.0021282643867774455
2017-04-12,-0.002515844731792272,-0.003469753044650481
2017-04-13,-0.0043841498840477946,-0.005902288531341837
2017-04-17,0.005571461094235498,0.007278135157288769
2017-04-18,-0.0013022747445083694,-0.0021611540593651003
2017-04-19,-0.001989649755700629,-0.00245592983396159
2017-04-20,0.005729198157084859,0.0072311761423874635
2017-04-21,-0.0018129121612267098,-0.002547545599937018
2017-04-24,0.007461879471619049,0.00953406752942272
2017-04-25,0.003954077549160173,0.005154784561664872
2017-04-26,-0.0009331255434137375,-0.0010093380426787425
2017-04-27,0.002048514467007567,0.0018960240314021995
2017-04-28,0.001051091726583042,0.00015743405871866407
2017-05-01,0.003941507065802629,0.00394349760306989
2017-05-02,0.0011099747681830418,0.00100619449282906
2017-05-03,-0.0010113442343932077,-0.0011899303271270423
2017-05-04,-0.000242673459124898,0.00017409482576553615
2017-05-05,0.0021753060655253843,0.002974894151562513
2017-05-08,0.002122985304717384,0.001646064313130191
2017-05-09,0.0005311775459238888,0.0001370320235558608
2017-05-10,0.0020374603331000827,0.0021931705254883307
2017-05-11,-0.0008181765616433357,-0.00129517559684178
2017-05-12,0.001073919993237904,0.000335151204549744
2017-05-15,0.0032752319506547554,0.004352353740493253
2017-05-16,0.002190732327782352,0.00146544265725721
2017-05-17,-0.016110429897727742,-0.01865587929182301
2017-05-18,0.0032373515938132758,0.0038473082920958855
2017-05-19,0.004702085120583677,0.006043380542738697
2017-05-22,0.004184584759436827,0.004896732100705259
2017-05-23,0.00030065231585068024,0.0009806583482157682
2017-05-24,0.0015832443822418219,0.0018945362511745725
2017-05-25,0.0021880804526714036,0.0028933204668712964
2017-05-26,-0.00011869730574276537,-0.00012737234159874153
2017-05-30,-0.00026154611062005894,-0.00048758444248038214
2017-05-31,-2.4340476589768126e-05,-9.73619063590725e-05
2017-06-01,0.0007793238149273352,0.003117295259709341
2017-06-02,-0.0008339189279286008,0.00014465392482631016
2017-06-05,-0.00010162997274709706,-0.00031831989098835
2017-06-06,-0.0003133025947858692,-0.0012532103791434769
2017-06-07,0.00018131951189435114,0.0007252780475774046
2017-06-08,9.644233350241116e-05,0.00019288466700482232
2017-06-09,-0.00029741044232514116,-0.0005948208846502823
2017-06-12,-0.003072972782216088,-0.0025066884889482833
2017-06-13,0.0008114465078480016,0.0017992930156959465
2017-06-14,-0.00024842817662746876,-0.0004968563532549375
2017-06-15,-0.0031029159856658215,-0.0033967999202443094
2017-06-16,-0.00011886235594952276,-6.132471189903565e-05
2017-06-19,0.008754980362952015,0.008962066328099372
2017-06-20,-0.0014689193091398378,-0.002761438618279666
2017-06-21,-4.8340883602127076e-05,-9.668176720425415e-05
2017-06-22,-8.87736161945485e-05,-0.000177547232389097
2017-06-23,0.00023409304772332719,0.00046818609544665437
2017-06-26,0.00012894391365989578,0.00025788782731979155
2017-06-27,-0.0015789500583294647,-0.0031579001166589294
2017-06-28,0.002006822494022609,0.004013644988045218
2017-06-29,-0.004043547279516141,-0.004397099975706397
