date,value,exposure
2011-08-02,132707.17405429305,0.0
2011-08-03,132707.17405429305,0.0
2011-08-04,132707.17405429305,0.0
2011-08-05,132707.17405429305,0.0
2011-08-08,132707.17405429305,0.0
2011-08-09,132707.17405429305,0.0
2011-08-10,132707.17405429305,0.0
2011-08-11,132707.17405429305,0.0
2011-08-12,132707.17405429305,0.0
2011-08-15,135326.9698136813,0.98
2011-08-16,134194.50304429102,0.98
2011-08-17,134282.49513553767,0.98
2011-08-18,134085.09986768843,0.0
2011-08-19,134085.09986768843,0.0
2011-08-22,134085.09986768843,0.0
2011-08-23,134085.09986768843,0.0
2011-08-24,134085.09986768843,0.0
2011-08-25,131887.7973766446,0.98
2011-08-26,131693.92231450093,0.0
2011-08-29,131693.92231450093,0.0
2011-08-30,131693.92231450093,0.0
2011-08-31,131693.92231450093,0.0
2011-09-01,131693.92231450093,0.0
2011-09-02,131693.92231450093,0.0
2011-09-06,131693.92231450093,0.0
2011-09-07,131693.92231450093,0.0
2011-09-08,131693.92231450093,0.0
2011-09-09,131693.92231450093,0.0
2011-09-12,131693.92231450093,0.0
2011-09-13,131693.92231450093,0.0
2011-09-14,131693.92231450093,0.0
2011-09-15,131693.92231450093,0.0
2011-09-16,131693.92231450093,0.0
2011-09-19,131693.92231450093,0.0
2011-09-20,131693.92231450093,0.0
2011-09-21,131693.92231450093,0.0
2011-09-22,131693.92231450093,0.0
2011-09-23,131693.92231450093,0.0
2011-09-26,131693.92231450093,0.0
2011-09-27,131693.92231450093,0.0
2011-09-28,131693.92231450093,0.0
2011-09-29,131693.92231450093,0.0
2011-09-30,131693.92231450093,0.0
2011-10-03,131693.92231450093,0.0
2011-10-04,131693.92231450093,0.0
2011-10-05,131693.92231450093,0.0
2011-10-06,131693.92231450093,0.0
2011-10-07,131693.92231450093,0.0
2011-10-10,131693.92231450093,0.0
2011-10-11,131693.92231450093,0.0
2011-10-12,131693.92231450093,0.0
2011-10-13,131693.92231450093,0.0
2011-10-14,131693.92231450093,0.0
2011-10-17,131693.92231450093,0.0
2011-10-18,131693.92231450093,0.0
2011-10-19,131693.92231450093,0.0
2011-10-20,131693.92231450093,0.0
2011-10-21,131693.92231450093,0.0
2011-10-24,131693.92231450093,0.0
2011-10-25,131693.92231450093,0.0
2011-10-26,131693.92231450093,0.0
2011-10-27,131693.92231450093,0.0
2011-10-28,131693.92231450093,0.0
2011-10-31,131693.92231450093,0.0
2011-11-01,131693.92231450093,0.0
2011-11-02,131693.92231450093,0.0
2011-11-03,131693.92231450093,0.0
2011-11-04,131693.92231450093,0.0
2011-11-07,131693.92231450093,0.0
2011-11-08,131693.92231450093,0.0
2011-11-09,131693.92231450093,0.0
2011-11-10,131693.92231450093,0.0
2011-11-11,131693.92231450093,0.0
2011-11-14,131693.92231450093,0.0
2011-11-15,131693.92231450093,0.0
2011-11-16,131693.92231450093,0.0
2011-11-17,131693.92231450093,0.0
2011-11-18,131693.92231450093,0.0
2011-11-21,131693.92231450093,0.0
2011-11-22,131693.92231450093,0.0
2011-11-23,131693.92231450093,0.0
2011-11-25,131693.92231450093,0.0
2011-11-28,131693.92231450093,0.0
2011-11-29,131693.92231450093,0.0
2011-11-30,131693.92231450093,0.0
2011-12-01,131693.92231450093,0.0
2011-12-02,131451.41503429366,0.98
2011-12-05,132854.5607652233,0.98
2011-12-06,132895.7895496997,0.98
2011-12-07,133380.59480375817,0.98
2011-12-08,130513.22477997332,0.98
2011-12-09,132680.25698021246,0.98
2011-12-12,132550.23032837186,0.0
2011-12-13,132550.23032837186,0.0
2011-12-14,132550.23032837186,0.0
2011-12-15,132550.23032837186,0.0
2011-12-16,132677.82251125725,0.98
2011-12-19,132612.81037822674,0.0
2011-12-20,132612.81037822674,0.0
2011-12-21,132612.81037822674,0.0
2011-12-22,132612.81037822674,0.0
2011-12-23,132612.81037822674,0.0
2011-12-27,132612.81037822674,0.0
2011-12-28,132612.81037822674,0.0
2011-12-29,133890.17541471578,0.98
2011-12-30,133245.1664313183,0.98
2012-01-03,135326.15073048463,0.98
2012-01-04,135534.14424832613,0.98
2012-01-05,135887.79632361,0.98
2012-01-06,135544.54608140019,0.98
2012-01-09,135866.98592925127,0.98
2012-01-10,137021.4995690656,0.98
2012-01-11,137094.29055767375,0.98
2012-01-12,137416.64570597757,0.98
2012-01-13,136719.94093701098,0.98
2012-01-17,137239.94365586166,0.98
2012-01-18,138726.92064440303,0.98
2012-01-19,139444.27948481747,0.98
2012-01-20,139953.66563829652,0.98
2012-01-23,139600.223696646,0.98
2012-01-24,139444.30926271374,0.98
2012-01-25,140587.7755637752,0.98
2012-01-26,139881.0274148408,0.98
2012-01-27,139818.6641382842,0.98
2012-01-30,139350.87438451624,0.98
2012-01-31,139298.9246472178,0.98
2012-02-01,140494.3869656695,0.98
2012-02-02,140712.63913649126,0.98
2012-02-03,142645.81073714222,0.98
2012-02-06,142552.32321439654,0.98
2012-02-07,142905.5627976379,0.98
2012-02-08,143321.1816950647,0.98
2012-02-09,143497.76690301593,0.98
2012-02-10,142458.85290829552,0.98
2012-02-13,143497.92154888064,0.98
2012-02-14,143321.3405852514,0.98
2012-02-15,142666.78720688005,0.98
2012-02-16,144214.9873925795,0.98
2012-02-17,144588.9463399759,0.98
2012-02-21,144651.29829081742,0.98
2012-02-22,144194.18996284108,0.98
2012-02-23,144817.50079122948,0.98
2012-02-24,145129.08824650216,0.98
2012-02-27,145368.0166224719,0.98
2012-02-28,145783.4817724853,0.98
2012-02-29,145222.66180186535,0.98
2012-03-01,145960.11499383,0.98
