date,value,exposure
2016-10-21,486956.5441173152,0.98
2016-10-24,491574.9812501694,0.98
2016-10-25,489868.58671305963,0.98
2016-10-26,489724.565348566,0.0
2016-10-27,489724.565348566,0.0
2016-10-28,488979.62979821,0.98
2016-10-31,488740.0297796089,0.0
2016-11-01,484361.45992912323,0.98
2016-11-02,481332.2253554016,0.98
2016-11-03,476787.83238645736,0.98
2016-11-04,475979.8692227949,0.98
2016-11-07,486080.6740660315,0.98
2016-11-08,488403.0097114655,0.98
2016-11-09,487797.2362543613,0.98
2016-11-10,480124.3368880277,0.98
2016-11-11,481538.3052694682,0.98
2016-11-14,481396.733007719,0.0
2016-11-15,481396.733007719,0.0
2016-11-16,481396.733007719,0.0
2016-11-17,481396.733007719,0.0
2016-11-18,481396.733007719,0.0
2016-11-21,481396.733007719,0.0
2016-11-22,481396.733007719,0.0
2016-11-23,481396.733007719,0.0
2016-11-25,481396.733007719,0.0
2016-11-28,481396.733007719,0.0
2016-11-29,481396.733007719,0.0
2016-11-30,481396.733007719,0.0
2016-12-01,481396.733007719,0.0
2016-12-02,482978.7336504015,0.98
2016-12-05,482836.7379027083,0.0
2016-12-06,484099.7788297744,0.98
2016-12-07,493130.4477906451,0.98
2016-12-08,492985.4674389947,0.0
2016-12-09,492985.4674389947,0.0
2016-12-12,492985.4674389947,0.0
2016-12-13,492985.4674389947,0.0
2016-12-14,492985.4674389947,0.0
2016-12-15,492985.4674389947,0.0
2016-12-16,492985.4674389947,0.0
2016-12-19,492985.4674389947,0.0
2016-12-20,492985.4674389947,0.0
2016-12-21,492985.4674389947,0.0
2016-12-22,492985.4674389947,0.0
2016-12-23,492985.4674389947,0.0
2016-12-27,492985.4674389947,0.0
2016-12-28,492985.4674389947,0.0
2016-12-29,492985.4674389947,0.0
2016-12-30,492985.4674389947,0.0
2017-01-03,492985.4674389947,0.0
2017-01-04,492985.4674389947,0.0
2017-01-05,492985.4674389947,0.0
2017-01-06,492985.4674389947,0.0
2017-01-09,492985.4674389947,0.0
2017-01-10,492985.4674389947,0.0
2017-01-11,492985.4674389947,0.0
2017-01-12,492985.4674389947,0.0
2017-01-13,492985.4674389947,0.0
2017-01-17,492985.4674389947,0.0
2017-01-18,492985.4674389947,0.0
2017-01-19,492985.4674389947,0.0
2017-01-20,492985.4674389947,0.0
2017-01-23,492985.4674389947,0.0
2017-01-24,492985.4674389947,0.0
2017-01-25,492985.4674389947,0.0
2017-01-26,492985.4674389947,0.0
2017-01-27,492985.4674389947,0.0
2017-01-30,492985.4674389947,0.0
2017-01-31,492985.4674389947,0.0
2017-02-01,492985.4674389947,0.0
2017-02-02,492985.4674389947,0.0
2017-02-03,492985.4674389947,0.0
2017-02-06,492985.4674389947,0.0
2017-02-07,492985.4674389947,0.0
2017-02-08,492985.4674389947,0.0
2017-02-09,492985.4674389947,0.0
2017-02-10,492985.4674389947,0.0
2017-02-13,492985.4674389947,0.0
2017-02-14,492985.4674389947,0.0
2017-02-15,492985.4674389947,0.0
2017-02-16,492985.4674389947,0.0
2017-02-17,492985.4674389947,0.0
2017-02-21,492985.4674389947,0.0
2017-02-22,492985.4674389947,0.0
2017-02-23,492985.4674389947,0.0
2017-02-24,492985.4674389947,0.0
2017-02-27,492985.4674389947,0.0
2017-02-28,492985.4674389947,0.0
2017-03-01,492985.4674389947,0.0
2017-03-02,492985.4674389947,0.0
2017-03-03,492985.4674389947,0.0
2017-03-06,492985.4674389947,0.0
2017-03-07,492985.4674389947,0.0
2017-03-08,492985.4674389947,0.0
2017-03-09,492985.4674389947,0.0
2017-03-10,492985.4674389947,0.0
2017-03-13,492985.4674389947,0.0
2017-03-14,492985.4674389947,0.0
2017-03-15,492985.4674389947,0.0
2017-03-16,492985.4674389947,0.0
2017-03-17,492985.4674389947,0.0
2017-03-20,492985.4674389947,0.0
2017-03-21,492985.4674389947,0.0
2017-03-22,492985.4674389947,0.0
2017-03-23,492985.4674389947,0.0
2017-03-24,492985.4674389947,0.0
2017-03-27,492985.4674389947,0.0
2017-03-28,492985.4674389947,0.0
2017-03-29,492985.4674389947,0.0
2017-03-30,492985.4674389947,0.0
2017-03-31,492985.4674389947,0.0
2017-04-03,492985.4674389947,0.0
2017-04-04,492985.4674389947,0.0
2017-04-05,492985.4674389947,0.0
2017-04-06,492985.4674389947,0.0
2017-04-07,492985.4674389947,0.0
2017-04-10,492985.4674389947,0.0
2017-04-11,490920.3157379874,0.98
2017-04-12,489278.9232476696,0.98
2017-04-13,487363.9168303635,0.98
2017-04-17,491741.47440900165,0.98
2017-04-18,491650.2910643447,0.98
2017-04-19,491285.44194438966,0.98
2017-04-20,495662.4016316211,0.98
2017-04-21,494659.62279932026,0.98
2017-04-24,500403.44675273786,0.98
2017-04-25,502955.7907919429,0.98
2017-04-26,502408.8267499975,0.98
2017-04-27,504414.1394057547,0.98
2017-04-28,505689.9707492308,0.98
2017-05-01,509426.55523904867,0.98
2017-05-02,510519.81792395393,0.98
2017-05-03,509608.7166216687,0.98
2017-05-04,509244.09519605624,0.98
2017-05-05,511066.65756851586,0.98
2017-05-08,513253.34471122944,0.98
2017-05-09,513890.95875116764,0.98
2017-05-10,515804.1332961234,0.98
2017-05-11,515166.62174434133,0.98
2017-05-12,516441.82938555314,0.98
2017-05-15,519265.6603812777,0.98
2017-05-16,521633.99427280674,0.98
2017-05-17,507699.55748647806,0.98
2017-05-18,510615.48274405824,0.98
2017-05-19,513531.2205757172,0.98
2017-05-22,517539.75276764785,0.98
2017-05-23,517387.59608033416,0.0
2017-05-24,519325.44211853505,0.98
2017-05-25,522960.1273426939,0.98
2017-05-26,522687.646272246,0.98
2017-05-30,522533.97610424197,0.0
2017-05-31,522533.97610424197,0.0
2017-06-01,522533.97610424197,0.0
2017-06-02,522533.97610424197,0.0
2017-06-05,522533.97610424197,0.0
2017-06-06,522533.97610424197,0.0
2017-06-07,522533.97610424197,0.0
2017-06-08,522533.97610424197,0.0
2017-06-09,522533.97610424197,0.0
2017-06-12,519364.58365471195,0.98
2017-06-13,519211.8904671175,0.0
2017-06-14,519211.8904671175,0.0
2017-06-15,516781.0857310712,0.98
2017-06-16,516629.15209186624,0.0
2017-06-19,523989.3044833806,0.98
2017-06-20,523835.25162786245,0.0
2017-06-21,523835.25162786245,0.0
2017-06-22,523835.25162786245,0.0
2017-06-23,523835.25162786245,0.0
2017-06-26,523835.25162786245,0.0
2017-06-27,523835.25162786245,0.0
2017-06-28,523835.25162786245,0.0
2017-06-29,523835.25162786245,0.0
2017-06-30,523835.25162786245,0.0
2017-07-03,523835.25162786245,0.0
2017-07-05,523835.25162786245,0.0
2017-07-06,523835.25162786245,0.0
2017-07-07,529626.8663031862,0.98
2017-07-10,529471.156004493,0.0
2017-07-11,529471.156004493,0.0
2017-07-12,529471.156004493,0.0
2017-07-13,530329.8890261826,0.98
2017-07-14,534940.5371463049,0.98
2017-07-17,535032.8644165422,0.98
2017-07-18,537430.0634847872,0.98
2017-07-19,540103.3858016019,0.98
2017-07-20,541209.7530264093,0.98
2017-07-21,540564.4598383222,0.98
2017-07-24,541854.8089857571,0.98
2017-07-25,540841.048134929,0.98
2017-07-26,542868.9544482864,0.98
2017-07-27,540841.202721435,0.98
2017-07-28,540287.8999398223,0.98
2017-07-31,537707.096900933,0.98
2017-08-01,540380.39364602,0.98
2017-08-02,541855.2928278998,0.98
2017-08-03,540657.1165478134,0.98
2017-08-04,541855.347020885,0.98
2017-08-07,545081.622831453,0.98
2017-08-08,544344.2456305644,0.98
2017-08-09,544067.7455207522,0.98
2017-08-10,533560.6707487311,0.98
2017-08-11,537156.7314138251,0.98
2017-08-14,536998.8073347894,0.0
2017-08-15,537657.0871724046,0.98
2017-08-16,537499.0159887759,0.0
2017-08-17,537499.0159887759,0.0
2017-08-18,537499.0159887759,0.0
2017-08-21,537499.0159887759,0.0
2017-08-22,537499.0159887759,0.0
2017-08-23,537499.0159887759,0.0
2017-08-24,537499.0159887759,0.0
2017-08-25,537499.0159887759,0.0
2017-08-28,537499.0159887759,0.0
2017-08-29,537499.0159887759,0.0
2017-08-30,537499.0159887759,0.0
2017-08-31,540492.4898292721,0.98
2017-09-01,540042.2811172099,0.98
2017-09-05,539883.5086865615,0.0
2017-09-06,539883.5086865615,0.0
2017-09-07,539883.5086865615,0.0
2017-09-08,535385.4059169596,0.98
2017-09-11,542799.4900300368,0.98
2017-09-12,544064.9418268759,0.98
2017-09-13,543341.8285791152,0.98
2017-09-14,541534.1469010756,0.98
2017-09-15,543702.3383858313,0.98
2017-09-18,544155.7676333374,0.98
2017-09-19,546514.2897359025,0.98
2017-09-20,544337.3957157237,0.98
2017-09-21,541434.8843405254,0.98
