date,value,exposure
2011-09-30,167579.8546579983,0.0
2011-10-03,167579.8546579983,0.0
2011-10-04,167579.8546579983,0.0
2011-10-05,167579.8546579983,0.0
2011-10-06,167579.8546579983,0.0
2011-10-07,167579.8546579983,0.0
2011-10-10,167579.8546579983,0.0
2011-10-11,167579.8546579983,0.0
2011-10-12,167579.8546579983,0.0
2011-10-13,167579.8546579983,0.0
2011-10-14,167579.8546579983,0.0
2011-10-17,167579.8546579983,0.0
2011-10-18,167579.8546579983,0.0
2011-10-19,167579.8546579983,0.0
2011-10-20,167579.8546579983,0.0
2011-10-21,167579.8546579983,0.0
2011-10-24,167579.8546579983,0.0
2011-10-25,167579.8546579983,0.0
2011-10-26,167579.8546579983,0.0
2011-10-27,167579.8546579983,0.0
2011-10-28,167579.8546579983,0.0
2011-10-31,167579.8546579983,0.0
2011-11-01,167579.8546579983,0.0
2011-11-02,167579.8546579983,0.0
2011-11-03,167579.8546579983,0.0
2011-11-04,167579.8546579983,0.0
2011-11-07,167579.8546579983,0.0
2011-11-08,167579.8546579983,0.0
2011-11-09,167579.8546579983,0.0
2011-11-10,167579.8546579983,0.0
2011-11-11,167579.8546579983,0.0
2011-11-14,167579.8546579983,0.0
2011-11-15,167579.8546579983,0.0
2011-11-16,167579.8546579983,0.0
2011-11-17,167579.8546579983,0.0
2011-11-18,167579.8546579983,0.0
2011-11-21,167579.8546579983,0.0
2011-11-22,167579.8546579983,0.0
2011-11-23,167579.8546579983,0.0
2011-11-25,167579.8546579983,0.0
2011-11-28,167579.8546579983,0.0
2011-11-29,167579.8546579983,0.0
2011-11-30,167579.8546579983,0.0
2011-12-01,167579.8546579983,0.0
2011-12-02,167276.018407009,0.98
2011-12-05,169301.22895026635,0.98
2011-12-06,169277.97358406396,0.98
2011-12-07,169112.0811699516,0.0
2011-12-08,169112.0811699516,0.0
2011-12-09,169112.0811699516,0.0
2011-12-12,169112.0811699516,0.0
2011-12-13,169112.0811699516,0.0
2011-12-14,169112.0811699516,0.0
2011-12-15,169112.0811699516,0.0
2011-12-16,169112.0811699516,0.0
2011-12-19,169112.0811699516,0.0
2011-12-20,169112.0811699516,0.0
2011-12-21,169112.0811699516,0.0
2011-12-22,169112.0811699516,0.0
2011-12-23,169112.0811699516,0.0
2011-12-27,169112.0811699516,0.0
2011-12-28,169112.0811699516,0.0
2011-12-29,170747.42331928428,0.98
2011-12-30,170663.75708185782,0.0
2012-01-03,170663.75708185782,0.0
2012-01-04,170933.0592612638,0.98
2012-01-05,170133.1054047126,0.98
2012-01-06,169144.90279276122,0.98
2012-01-09,169945.01401769402,0.98
2012-01-10,171427.3670662922,0.98
2012-01-11,171343.36765642973,0.0
2012-01-12,171343.36765642973,0.0
2012-01-13,171343.36765642973,0.0
2012-01-17,171343.36765642973,0.0
2012-01-18,171343.36765642973,0.0
2012-01-19,171343.36765642973,0.0
2012-01-20,171343.36765642973,0.0
2012-01-23,171343.36765642973,0.0
2012-01-24,171343.36765642973,0.0
2012-01-25,171343.36765642973,0.0
2012-01-26,171343.36765642973,0.0
2012-01-27,171343.36765642973,0.0
2012-01-30,171343.36765642973,0.0
2012-01-31,171343.36765642973,0.0
2012-02-01,171924.21202462818,0.98
2012-02-02,173206.15446383378,0.98
2012-02-03,176197.01123189263,0.98
2012-02-06,178261.4295955492,0.98
2012-02-07,179162.85957017407,0.98
2012-02-08,178569.94980420521,0.98
2012-02-09,178593.59857155435,0.98
2012-02-10,176838.17844159284,0.98
2012-02-13,178214.2597046274,0.98
2012-02-14,178522.70640187943,0.98
2012-02-15,178238.0090377198,0.98
2012-02-16,180515.51298776682,0.98
2012-02-17,181179.5182603782,0.98
2012-02-21,182389.01141455944,0.98
2012-02-22,182792.19581447626,0.98
2012-02-23,183693.13831640693,0.98
2012-02-24,184404.37205850682,0.98
2012-02-27,183835.4566869775,0.98
2012-02-28,183242.721413279,0.98
2012-02-29,181203.69675962406,0.98
2012-03-01,182911.21952276267,0.98
2012-03-02,180872.0553354161,0.98
2012-03-05,179733.6816219553,0.98
2012-03-06,176863.73359377895,0.98
2012-03-07,178311.03965398454,0.98
2012-03-08,179734.39657545314,0.98
2012-03-09,179568.36783649697,0.98
2012-03-12,178595.86773766583,0.98
2012-03-13,180707.1941093555,0.98
2012-03-14,178999.53146534946,0.98
2012-03-15,179284.1575426683,0.98
2012-03-16,181701.09577495395,0.98
2012-03-19,182510.58017580124,0.98
2012-03-20,179820.6960264553,0.98
2012-03-21,177725.3441247429,0.98
2012-03-22,173795.67906555164,0.98
2012-03-23,175654.2209456417,0.98
2012-03-26,176940.6294536662,0.98
2012-03-27,175201.77992869273,0.98
2012-03-28,173057.66445337227,0.98
2012-03-29,173057.66445337227,0.98
2012-03-30,174439.82832056886,0.98
2012-04-02,176107.59425713157,0.98
2012-04-03,174606.908384597,0.98
2012-04-04,172414.971509016,0.98
2012-04-05,171461.65102063594,0.98
