SPY,XLK,XLV,XLE,sharpe,return_pct,max_dd_pct
0.05,0.25,0.25,0.45,2.0320449115000887,2624.4788483415464,-10.417626708256956
0.05,0.25,0.3,0.4,2.092015367843052,2578.877958180882,-9.986496012734648
0.05,0.25,0.35,0.35,2.1434531002969486,2530.9576947408036,-9.659571787268062
0.05,0.25,0.4,0.3,2.1832407040907387,2480.869675543249,-9.563537329514983
0.05,0.25,0.45,0.25,2.2084291300515604,2428.770247853758,-9.470989858861712
0.05,0.25,0.5,0.2,2.2166710138250414,2374.819684132507,-9.687009975240047
0.05,0.25,0.55,0.15,2.2066405310389086,2319.1813704010956,-9.964320065602116
0.05,0.25,0.6,0.1,2.178311192082186,2262.0209932025186,-10.247140954373412
0.05,0.25,0.65,0.05,2.1329910504269525,2203.5057307323877,-10.539519281402166
0.05,0.25,0.7,0.0,2.0730976912757866,2143.803453566926,-10.833667404565118
0.05,0.3,0.0,0.65,1.788353755848863,3103.2412195174265,-12.960665595369125
0.05,0.3,0.05,0.6,1.8582643734481674,3065.160922957376,-12.351217994452401
0.05,0.3,0.1,0.55,1.9288984320434808,3023.8768214977117,-11.813803061848937
0.05,0.3,0.15,0.5,1.9987682534916786,2979.52573526622,-11.277232746551002
0.05,0.3,0.2,0.45,2.0659050319899097,2932.2532578681867,-10.741556586849043
0.05,0.3,0.25,0.4,2.127851901206631,2882.2129658852296,-10.276322539437821
0.05,0.3,0.3,0.35,2.1817405170501023,2829.5655940530755,-9.932594001433214
0.05,0.3,0.35,0.3,2.2244836463428865,2774.478182271332,-9.836881848504774
0.05,0.3,0.4,0.25,2.2530945366730024,2717.1232007261,-9.744647689035846
0.05,0.3,0.45,0.2,2.265100156017352,2657.677659478818,-10.010893543574916
0.05,0.3,0.5,0.15,2.25896160123779,2596.3222088859197,-10.287256264245848
0.05,0.3,0.55,0.1,2.234380273538869,2533.2402371685776,-10.56550539956197
0.05,0.3,0.6,0.05,2.1923838776045814,2468.6169713497047,-10.845617183534573
0.05,0.3,0.65,0.0,2.1351569844735,2402.6385876193795,-11.127567793632586
0.05,0.35,0.0,0.6,1.8820240655876317,3417.5274918248656,-12.735491135226596
0.05,0.35,0.05,0.55,1.9528927820462638,3372.478044148599,-12.200328612816946
0.05,0.35,0.1,0.5,2.0231634394205416,3323.996275009818,-11.666007194657713
0.05,0.35,0.15,0.45,2.090965105007699,3272.241683111988,-11.132576226216774
0.05,0.35,0.2,0.4,2.153955705150417,3217.382802846674,-10.600085187498342
0.05,0.35,0.25,0.35,2.2093840888970737,3159.596296911563,-10.219180942735218
0.05,0.35,0.3,0.3,2.254257500771558,3099.066016268282,-10.11033654588327
0.05,0.35,0.35,0.25,2.2856280671045974,3035.982034385322,-10.060992196774821
0.05,0.35,0.4,0.2,2.3009745836341127,2970.5396627985183,-10.334503212970903
0.05,0.35,0.45,0.15,2.298606956234187,2902.938455052612,-10.609918680937424
0.05,0.35,0.5,0.1,2.277984137487872,2833.381206046767,-10.887214957922875
0.05,0.35,0.55,0.05,2.2398412329858863,2762.0729537081797,-11.166368342115895
0.05,0.35,0.6,0.0,2.1860777389841637,2689.2199897563305,-11.447355075353705
0.05,0.4,0.0,0.55,1.9703144704185112,3757.0601417999087,-12.58641519170487
0.05,0.4,0.05,0.5,2.0402144852138657,3704.1185922890213,-12.054339932563352
0.05,0.4,0.1,0.45,2.107852060183607,3647.5139085600717,-11.523151414296173
0.05,0.4,0.15,0.4,2.171020912697565,3587.430846781456,-10.992898923720418
0.05,0.4,0.2,0.35,2.227121878889595,3524.063379985602,-10.532072794470338
0.05,0.4,0.25,0.3,2.273307019331832,3457.613663186761,-10.383895786443386
0.05,0.4,0.3,0.25,2.3067315641030914,3388.29096840376,-10.398399877314768
0.05,0.4,0.35,0.2,2.324897267131381,3316.3105973687657,-10.657834013130984
0.05,0.4,0.4,0.15,2.326028260626001,3241.892779749008,-10.932302364383562
0.05,0.4,0.45,0.1,2.3093852875243512,3165.2615646800355,-11.208645922880356
0.05,0.4,0.5,0.05,2.2754212884503704,3086.6437133126433,-11.486841051022855
0.05,0.4,0.55,0.0,2.2257232849686464,3006.2675999109297,-11.766864055052228
0.05,0.45,0.0,0.5,2.0506099671109874,4123.244987489972,-12.442221997203195
0.05,0.45,0.05,0.45,2.117363957537997,4061.398450796392,-11.913273144865633
0.05,0.45,0.1,0.4,2.1799512465072963,3995.658029527292,-11.385256415544431
0.05,0.45,0.15,0.35,2.235947363966906,3926.2364869487647,-10.858221029649762
0.05,0.45,0.2,0.3,2.282684469524656,3853.355884945424,-10.657553947886866
0.05,0.45,0.25,0.25,2.317469527059214,3777.24641084771,-10.739373010390418
0.05,0.45,0.3,0.2,2.3378862970099363,3698.145177765731,-10.98088099760931
0.05,0.45,0.35,0.15,2.342134575841834,3616.295007094864,-11.254402387079388
0.05,0.45,0.4,0.1,2.3293283059219214,3531.9432018426455,-11.529793385935616
0.05,0.45,0.45,0.05,2.299666531540238,3445.340319336007,-11.807030420827259
0.05,0.45,0.5,0.0,2.254420525077887,3356.738951699692,-12.08608986243378
0.05,0.5,0.0,0.45,2.1203951744866303,4517.500791507578,-12.302932472280103
0.05,0.5,0.05,0.4,2.181768368936531,4445.6410944767595,-11.77714867462557
0.05,0.5,0.1,0.35,2.2370001924521343,4369.659586821979,-11.252342119890912
0.05,0.5,0.15,0.3,2.2836240126800367,4289.799955494817,-10.941055711530312
0.05,0.5,0.2,0.25,2.319131060948934,4206.315148096078,-11.079933785526208
0.05,0.5,0.25,0.2,2.3412313390143535,4119.466050572835,-11.303639243899422
0.05,0.5,0.3,0.15,2.348152532100468,4029.5201432085414,-11.576213845395
0.05,0.5,0.35,0.1,2.3389134715748274,3936.750144491369,-11.850652462401069
0.05,0.5,0.4,0.05,2.31349881063979,3841.432652359267,-12.12693158584781
0.05,0.5,0.45,0.0,2.2728808289085194,3743.84679215522,-12.405027650886424
0.05,0.55,0.0,0.4,2.1775311437261,4941.251791972606,-12.168566773653888
0.05,0.55,0.05,0.35,2.2314688300920102,4858.170181077107,-11.645986175936883
0.05,0.55,0.1,0.3,2.277427445874052,4770.744854805339,-11.281713582781915
0.05,0.55,0.15,0.25,2.313100417101071,4679.253500976124,-11.420077454357402
0.05,0.55,0.2,0.2,2.3363532757413346,4583.982888106715,-11.626103853519387
0.05,0.55,0.25,0.15,2.3454819974336227,4485.227383238657,-11.897731859661487
0.05,0.55,0.3,0.1,2.3394571193477054,4383.287454180219,-12.171218291485431
0.05,0.55,0.35,0.05,2.3180930623340474,4278.468166698716,-12.446539704235038
0.05,0.55,0.4,0.0,2.2820938779665627,4171.077687029916,-12.723672597564429
0.05,0.6,0.0,0.35,2.2205138869960934,5395.919473849668,-12.03914428972821
0.05,0.6,0.05,0.3,2.2653730978852886,5300.301436792528,-11.662622341138507
0.05,0.6,0.1,0.25,2.300751432929882,5200.127464264989,-11.759799296423878
0.05,0.6,0.15,0.2,2.3246859463071403,5095.712473509361,-11.948269952097823
0.05,0.6,0.2,0.15,2.3355691268645966,4987.380116307406,-12.218951574255277
0.05,0.6,0.25,0.1,2.3323621552937936,4875.461126460807,-12.491486036377907
0.05,0.6,0.3,0.05,2.3147526881354628,4760.291659305386,-12.765849958053877
0.05,0.6,0.35,0.0,2.283215020999606,4642.211634766267,-13.042019903471157
0.05,0.65,0.0,0.3,2.2486520021234844,5882.913583268806,-12.122996370101424
0.05,0.65,0.05,0.25,2.283372126108982,5773.333843083709,-12.099094619230543
0.05,0.65,0.1,0.2,2.3075890074133936,5658.999792136207,-12.270132689456826
0.05,0.65,0.15,0.15,2.319808871304571,5540.2669446637265,-12.5398681576815
0.05,0.65,0.2,0.1,2.3190135239228598,5417.499010889916,-12.8114508843307
0.05,0.65,0.25,0.05,2.3048030486330315,5291.066064139537,-13.084857553367202
0.05,0.65,0.3,0.0,2.277462766316962,5161.342709269244,-13.360064793541937
0.05,0.7,0.0,0.25,2.2621186320781015,6403.622395708221,-12.43795875830811
0.05,0.7,0.05,0.2,2.286292631345499,6278.540140277254,-12.591687239695236
0.05,0.7,0.1,0.15,2.2994799422602425,6148.523729562023,-12.860476802655885
0.05,0.7,0.15,0.1,2.300704340848786,6013.972765607064,-13.131108046740847
0.05,0.7,0.2,0.05,2.2895113722048683,5875.294287384338,-13.403557720315707
0.05,0.7,0.25,0.0,2.2660365417177264,5732.900748196537,-13.677802516723014
0.05,0.75,0.0,0.2,2.2618695311700314,6959.402257859286,-12.915345812474332
0.05,0.75,0.05,0.15,2.275708974220877,6817.156672110236,-13.180772726186184
0.05,0.75,0.1,0.1,2.2785914550998454,6669.82085628435,-13.450452759230714
0.05,0.75,0.15,0.05,2.270034319164115,6517.842094826068,-13.721945713199135
0.05,0.75,0.2,0.0,2.250058382967429,6361.674099578818,-13.995228346052258
0.05,0.8,0.0,0.15,2.249457536950305,7551.566432531622,-13.500751169650671
0.05,0.8,0.05,0.1,2.2536752397460735,7390.372604579905,-13.769480281726388
0.05,0.8,0.1,0.05,2.2473898212001813,7223.96205818422,-14.040016810553613
0.05,0.8,0.15,0.0,2.230537363653553,7052.833435168868,-14.312337578737155
0.05,0.85,0.0,0.1,2.226797041883255,8181.373286009001,-14.088185898536466
0.05,0.85,0.05,0.05,2.222447676835043,7999.318562089237,-14.357766315229814
0.05,0.85,0.1,0.0,2.2083528213058763,7811.956633964949,-14.62912553623098
0.05,0.9,0.0,0.05,2.195933088265427,8850.013867753516,-14.675189554469137
0.05,0.9,0.05,0.0,2.1842514698758713,8645.054733846775,-14.945587564309704
0.05,0.95,0.0,0.0,2.158853712211844,9558.598943167508,-15.866308488835646
0.1,0.0,0.0,0.9,1.2887453175663295,1758.5385937789902,-20.59300535966476
0.1,0.0,0.05,0.85,1.337187314985084,1745.098136302817,-19.76895477945635
0.1,0.0,0.1,0.8,1.3881529807241015,1729.616683138078,-18.939053786999494
0.1,0.0,0.15,0.75,1.441441517894516,1712.147053573991,-18.103292708797515
0.1,0.0,0.2,0.7,1.4966832539711854,1692.7484839781466,-17.261662245000064
0.1,0.0,0.25,0.65,1.5532833777404762,1671.486295289925,-16.414153473556425
0.1,0.0,0.3,0.6,1.6103593373563156,1648.4315289388808,-15.560757854358698
0.1,0.0,0.35,0.55,1.6666798350036032,1623.6605540099144,-14.701467233375299
0.1,0.0,0.4,0.5,1.720620277292368,1597.254648675883,-13.84055073799626
0.1,0.0,0.45,0.45,1.7701576073801357,1569.2995590864025,-13.106437206218402
0.1,0.0,0.5,0.4,1.8129333994286134,1539.8850390395246,-12.368532531464327
0.1,0.0,0.55,0.35,1.8464118848980922,1509.1043738683027,-11.626842895596301
0.1,0.0,0.6,0.3,1.8681420425629238,1477.053892047193,-10.881374792208243
0.1,0.0,0.65,0.25,1.8760972921761594,1443.8324680638668,-10.13213502833662
0.1,0.0,0.7,0.2,1.8690221045496132,1409.5410201082013,-9.572427810674212
0.1,0.0,0.75,0.15,1.8466857206950895,1374.2820061064062,-9.74470959038748
0.1,0.0,0.8,0.1,1.809954943463498,1338.1589215712754,-10.13757754367408
0.1,0.0,0.85,0.05,1.7606555501208414,1301.275802652618,-10.596233247108556
0.1,0.0,0.9,0.0,1.7012677700274124,1263.7367376577292,-11.266825474504339
0.1,0.05,0.0,0.85,1.3795662419539478,1956.575812233737,-19.07539076465712
0.1,0.05,0.05,0.8,1.43308155294815,1939.8088102217819,-18.2380383544275
0.1,0.05,0.1,0.75,1.4892290531389603,1920.8162350435234,-17.394770267551984
0.1,0.05,0.15,0.7,1.5476811909438628,1899.6625801518405,-16.545577082522644
0.1,0.05,0.2,0.65,1.6078843444445778,1876.4191914163034,-15.690449758938252
0.1,0.05,0.25,0.6,1.6689902544111326,1851.1638688116516,-14.829379641689544
0.1,0.05,0.3,0.55,1.7297854011918183,1823.980435428004,-13.96235846513193
0.1,0.05,0.35,0.5,1.7886325330604955,1794.9582771227238,-13.11953325420101
0.1,0.05,0.4,0.45,1.8434477791359691,1764.1918563284453,-12.379115788384908
0.1,0.05,0.45,0.4,1.8917450745424924,1731.7802036921332,-11.634873032695703
0.1,0.05,0.5,0.35,1.9307807593908914,1697.826391345247,-10.886811205493307
0.1,0.05,0.55,0.3,1.9578165979642423,1662.4369916937192,-10.134936839549248
0.1,0.05,0.6,0.25,1.9704834748120343,1625.7215256684276,-9.379256783774137
0.1,0.05,0.65,0.2,1.967177239447942,1587.7919043927595,-8.744538239545651
0.1,0.05,0.7,0.15,1.9473770058181274,1548.761868203437,-9.124078019490556
0.1,0.05,0.75,0.1,1.9117769455178324,1508.7464269045406,-9.517347943095178
0.1,0.05,0.8,0.05,1.8621790178926199,1467.8613050459016,-9.923826937033752
0.1,0.05,0.85,0.0,1.8011815376765872,1426.2223958944207,-10.334853470106765
0.1,0.1,0.0,0.8,1.474223793190046,2172.4224973548216,-17.533807663952828
0.1,0.1,0.05,0.75,1.5327630505305339,2151.8035551106786,-16.68299399317429
0.1,0.1,0.1,0.7,1.593902763473568,2128.765592682077,-15.82619918327035
0.1,0.1,0.15,0.65,1.657132119275323,2103.3864341102853,-14.963414074358495
0.1,0.1,0.2,0.6,1.7216445677093701,2075.7511772779308,-14.094629895213206
0.1,0.1,0.25,0.55,1.786260293447126,2045.9517216510858,-13.219838267479322
0.1,0.1,0.3,0.5,1.849356611801543,2014.0862625783761,-12.395415014979626
0.1,0.1,0.35,0.45,1.9088292646023302,1980.25875601639,-11.648664060193681
0.1,0.1,0.4,0.4,1.9621176309285444,1944.5783577358181,-10.898053486762016
0.1,0.1,0.45,0.35,2.0063311065572744,1907.1588412109058,-10.14358954950827
0.1,0.1,0.5,0.3,2.0385030070735666,1868.1179985019587,-9.385278820360055
0.1,0.1,0.55,0.25,2.0559642492188765,1827.5770285067376,-8.623128190094453
0.1,0.1,0.6,0.2,2.056774844514128,1785.6599169820822,-8.557886036990258
0.1,0.1,0.65,0.15,2.0400998001615966,1742.4928127235678,-8.849947895573408
0.1,0.1,0.7,0.1,2.00640383114281,1698.2034042358698,-9.143848131029674
0.1,0.1,0.75,0.05,1.957389243832806,1652.92030113483,-9.439561995374635
0.1,0.1,0.8,0.0,1.8956953196217963,1606.7724243947787,-9.737064695709119
0.1,0.15,0.0,0.75,1.5718429244127345,2407.2903761466673,-15.967985011848729
0.1,0.15,0.05,0.7,1.6350992924253915,2382.2330362570183,-15.103549841219909
0.1,0.15,0.1,0.65,1.7007148942726056,2354.555109287869,-14.233067882237105
0.1,0.15,0.15,0.6,1.7679278393312337,2324.3495607641926,-13.35653024643827
0.1,0.15,0.2,0.55,1.8356029455172531,2291.7170281945364,-12.47392844165578
0.1,0.15,0.25,0.5,1.902154516518927,2256.7652662137025,-11.668218679168197
0.1,0.15,0.3,0.45,1.965495120332018,2219.608557941083,-10.915104844935986
0.1,0.15,0.35,0.4,2.023043174197105,2180.367097024257,-10.158096882016688
0.1,0.15,0.4,0.35,2.071828826503819,2139.1663450096034,-9.397201081659867
0.1,0.15,0.45,0.3,2.108730575854073,2096.136368810629,-8.841222313786679
0.1,0.15,0.5,0.25,2.130844621088271,2051.4111631277037,-8.759183001220517
0.1,0.15,0.55,0.2,2.135934738027154,2005.127962711103,-8.845961293084258
0.1,0.15,0.6,0.15,2.1228521639270803,1957.4265493514051,-9.137156297384308
0.1,0.15,0.65,0.1,2.091790117507583,1908.4485584317442,-9.430185018253322
0.1,0.15,0.7,0.05,2.044276662475618,1858.3367897808644,-9.725022763502821
0.1,0.15,0.75,0.0,1.9829034913066304,1807.2345274326651,-10.021644796177187
0.1,0.2,0.0,0.7,1.6711548314778844,2662.430429144424,-14.377650885954674
0.1,0.2,0.05,0.65,1.7384848634682455,2632.2823105024445,-13.499433186221154
0.1,0.2,0.1,0.6,1.8076474235105995,2599.3049053964496,-12.615102873762552
0.1,0.2,0.15,0.55,1.877558050919725,2563.6082912621046,-11.724651341490478
0.1,0.2,0.2,0.5,1.9466848041951097,2525.3105815597823,-10.946712446688434
0.1,0.2,0.25,0.45,2.012988622749405,2484.537279189292,-10.285196781048567
0.1,0.2,0.3,0.4,2.0739164980396483,2441.420596295677,-9.6208786809581
0.1,0.2,0.35,0.35,2.1264870529569393,2396.098745587765,-9.196231653713639
0.1,0.2,0.4,0.3,2.1675044799782093,2348.7152084449167,-9.099445246746352
0.1,0.2,0.45,0.25,2.193910974559953,2299.4179851891895,-9.00616221828382
0.1,0.2,0.5,0.2,2.2032367017198444,2248.3588329534905,-9.13401182919662
0.1,0.2,0.55,0.15,2.194045384156713,2195.69249657849,-9.424339337070986
0.1,0.2,0.6,0.1,2.1662384611392858,2141.575937923702,-9.716495901155364
0.1,0.2,0.65,0.05,2.121106485763888,2086.1675688851465,-10.01045688514408
0.1,0.2,0.7,0.0,2.0611034782582527,2029.6264932692143,-10.306197608111123
0.1,0.25,0.0,0.65,1.7704530696156513,2939.129295578421,-12.762532533345405
0.1,0.25,0.05,0.6,1.8408080013634593,2903.1670937023396,-12.07433071741708
0.1,0.25,0.1,0.55,1.912114295699925,2864.161026604313,-11.416934856466
0.1,0.25,0.15,0.5,1.9829050216050386,2822.2404174729772,-10.809852232524552
0.1,0.25,0.2,0.45,2.051214167019973,2777.5429430945555,-10.271124915109652
0.1,0.25,0.25,0.4,2.1145594856003407,2730.2138859849697,-9.832324267138059
0.1,0.25,0.3,0.35,2.1700098921468776,2680.4053537080085,-9.470003307270257
0.1,0.25,0.35,0.3,2.2143742625733758,2628.2754712058927,-9.373540964186244
0.1,0.25,0.4,0.25,2.244527505471018,2573.987552093771,-9.280572987073377
0.1,0.25,0.45,0.2,2.25784396690092,2517.709254939669,-9.45788478527282
0.1,0.25,0.5,0.15,2.252648776316186,2459.611730565781,-9.735805020039667
0.1,0.25,0.55,0.1,2.228556109922486,2399.8687663659707,-10.015622643240519
0.1,0.25,0.6,0.05,2.1865756106062793,2338.655933539917,-10.29731376748131
0.1,0.25,0.65,0.0,2.128943128815205,2276.1497429994183,-10.590718124814813
0.1,0.3,0.0,0.6,1.8675923210959433,3238.705030266506,-12.275405038315823
0.1,0.3,0.05,0.55,1.9394817244147242,3196.129407567949,-11.73719742064322
0.1,0.3,0.1,0.5,2.0110464470261062,3150.2910094616873,-11.199831796080328
0.1,0.3,0.15,0.45,2.080411279647719,3101.3407046213333,-10.663357760197979
0.1,0.3,0.2,0.4,2.1451978651468226,3049.4379724148835,-10.127825044322215
0.1,0.3,0.25,0.35,2.2025771438901667,2994.750043837802,-9.762474579287462
0.1,0.3,0.3,0.3,2.249433053145565,2937.45101116029,-9.647750927522337
0.1,0.3,0.35,0.25,2.282656466121359,2877.72091286818,-9.555097508331567
0.1,0.3,0.4,0.2,2.2995489874542745,2815.7448005675806,-9.782851907465972
0.1,0.3,0.45,0.15,2.2982615226817766,2751.7117945512446,-10.05982152650552
0.1,0.3,0.5,0.1,2.2781486011878753,2685.8141346928237,-10.338682906885266
0.1,0.3,0.55,0.05,2.2399201994109035,2618.2462332412133,-10.619412225569558
0.1,0.3,0.6,0.0,2.1855327041092,2549.2037359389474,-10.901985602794895
0.1,0.35,0.0,0.55,1.9600539697731807,3562.5021838684775,-12.124485814931486
0.1,0.35,0.05,0.5,2.0315677607370115,3512.4325820116965,-11.589374457210589
0.1,0.35,0.1,0.45,2.10109965009748,3458.878835895257,-11.055150983692052
0.1,0.35,0.15,0.4,2.166398955420867,3402.015826119843,-10.521864931944835
0.1,0.35,0.2,0.35,2.2247781956262256,3342.027224869786,-10.07616601954745
0.1,0.35,0.25,0.3,2.2732534471778205,3279.1045154506514,-9.922069476971974
0.1,0.35,0.3,0.25,2.308803802415116,3213.4459829233615,-9.875149634941739
0.1,0.35,0.35,0.2,2.3287370094717366,3145.25568321446,-10.107542518692924
0.1,0.35,0.4,0.15,2.3311004508542275,3074.7423981289144,-10.383561646440143
0.1,0.35,0.45,0.1,2.3150340282328483,3002.1185836677164,-10.66146691224631
0.1,0.35,0.5,0.05,2.280953941288522,2927.599318964638,-10.941234557470757
0.1,0.35,0.55,0.0,2.2305008435871807,2851.401263003522,-11.222840766936603
0.1,0.4,0.0,0.5,2.0450967256798087,3911.886182417239,-11.978471193242202
0.1,0.4,0.05,0.45,2.1140070923704903,3853.355593539019,-11.446495519452771
0.1,0.4,0.1,0.4,2.178985333906508,3791.1192610845624,-10.915453366438255
0.1,0.4,0.15,0.35,2.237512687972035,3725.378709643259,-10.38992838896391
0.1,0.4,0.2,0.3,2.286779130088068,3656.344342544182,-10.196490965586879
0.1,0.4,0.25,0.25,2.3239086879250337,3584.2343296197582,-10.217490231782167
0.1,0.4,0.3,0.2,2.346282775749359,3509.27346943361,-10.431951639360705
0.1,0.4,0.35,0.15,2.3519136025497134,3431.6920341956297,-10.707020419294988
0.1,0.4,0.4,0.1,2.3397810503219287,3351.7246055778537,-10.983969717885312
0.1,0.4,0.45,0.05,2.3100338707347814,3269.608909560342,-11.262775840921634
0.1,0.4,0.5,0.0,2.2639867502511146,3185.5846582821364,-11.543415037849392
0.1,0.45,0.0,0.45,2.119992894697104,4288.236987052398,-11.837382361942183
0.1,0.45,0.05,0.4,2.1839408603802837,4220.1867253406745,-11.30858129925587
0.1,0.45,0.1,0.35,2.2418787264524997,4148.211504883757,-10.78075913159161
0.1,0.45,0.15,0.3,2.2911970652607607,4072.542288674682,-10.471009759419713
0.1,0.45,0.2,0.25,2.3292045347027184,3993.418892491234,-10.559420342421422
0.1,0.45,0.25,0.2,2.353408381364973,3911.0887304433804,-10.756074313837571
0.1,0.45,0.3,0.15,2.361845115176763,3825.805539478127,-11.030192908419023
0.1,0.45,0.35,0.1,2.353390999901262,3737.828091943468,-11.306186406197916
0.1,0.45,0.4,0.05,2.327967387918329,3647.4189052383044,-11.5840311774291
0.1,0.45,0.45,0.0,2.2865755176478233,3554.842957419401,-11.863703536214087
0.1,0.5,0.0,0.4,2.1823228789635647,4692.9420206334835,-11.701239742914582
0.1,0.5,0.05,0.35,2.239066793874575,4614.21654053408,-11.175651714670531
0.1,0.5,0.1,0.3,2.2878131261955326,4531.352302680565,-10.761937702611524
0.1,0.5,0.15,0.25,2.3260787761456108,4444.612659521586,-10.900935185560478
0.1,0.5,0.2,0.2,2.3515326672382555,4354.269655955569,-11.079905610540475
0.1,0.5,0.25,0.15,2.362282555460654,4260.602622295526,-11.35307420114582
0.1,0.5,0.3,0.1,2.357153101567891,4163.896751954191,-11.628112083499719
0.1,0.5,0.35,0.05,2.335884791475502,4064.441673862243,-11.904995692355014
0.1,0.5,0.4,0.0,2.299194696694472,3962.530029475756,-12.183701406501878
0.1,0.55,0.0,0.35,2.230271488339274,5127.388354391842,-11.570062986696673
0.1,0.55,0.05,0.3,2.2779471331356356,5036.730166476072,-11.130931441833326
0.1,0.55,0.1,0.25,2.315951625448167,4941.728318002343,-11.242030007846637
0.1,0.55,0.15,0.2,2.342136373138844,4842.681650123036,-11.403440622020867
0.1,0.55,0.2,0.15,2.3547138079051853,4739.8973785471135,-11.67565940887908
0.1,0.55,0.25,0.1,2.352500763034569,4633.689523788112,-11.949741880111485
0.1,0.55,0.3,0.05,2.335103682025847,4524.377333322125,-12.225664535000947
0.1,0.55,0.35,0.0,2.3029946831866313,4412.283706596525,-12.503403817058157
0.1,0.6,0.0,0.3,2.2628549458067786,5592.954154987032,-11.593259515814324
0.1,0.6,0.05,0.25,2.3001843858953834,5488.998895191355,-11.582700083936126
0.1,0.6,0.1,0.2,2.326657074508,5380.507926182962,-11.726674465049957
0.1,0.6,0.15,0.15,2.3406109904199566,5267.81881382078,-11.99794366717687
0.1,0.6,0.2,0.1,2.340889070090584,5151.276997983784,-12.271070950443075
0.1,0.6,0.25,0.05,2.32700647513145,5031.2340503847845,-12.546032878692358
0.1,0.6,0.3,0.0,2.299233344228565,4908.04593306636,-12.822805960185823
0.1,0.65,0.0,0.25,2.2800193261560917,6090.999400226045,-11.922940716554676
0.1,0.65,0.05,0.2,2.306418059170981,5972.271112711118,-12.06306618720574
0.1,0.65,0.1,0.15,2.3213483834515527,5848.832385965267,-12.319922135834993
0.1,0.65,0.15,0.1,2.3237035305377285,5721.062868598769,-12.592094473076065
0.1,0.65,0.2,0.05,2.312943654390993,5589.349373102165,-12.866095920859788
0.1,0.65,0.25,0.0,2.2891789597114887,5454.083952127876,-13.141903052226656
0.1,0.7,0.0,0.2,2.28258828412854,6622.85588025173,-12.402348877658243
0.1,0.7,0.05,0.15,2.298153228994106,6487.762578432075,-12.641589998968882
0.1,0.7,0.1,0.1,2.302201405424871,6347.806423967376,-12.912807650845448
0.1,0.7,0.15,0.05,2.294166913881702,6203.412610058251,-13.1858488831202
0.1,0.7,0.2,0.0,2.274038143629545,6055.0125452689035,-13.460690333641734
0.1,0.75,0.0,0.15,2.272083589794956,7189.816510149325,-12.962942465093775
0.1,0.75,0.05,0.1,2.2774813495191704,7036.646084447689,-13.233205710919126
0.1,0.75,0.1,0.05,2.2717901508459253,6878.488265438581,-13.505287011357424
0.1,0.75,0.15,0.0,2.2549092428322033,6715.8173345176065,-13.779163069091272
0.1,0.8,0.0,0.1,2.2504745879999457,7793.123989590171,-13.5532839048777
0.1,0.8,0.05,0.05,2.2467729299350663,7620.040534075941,-13.824405575799192
0.1,0.8,0.1,0.0,2.232757791818258,7441.879153584225,-14.097316547511895
0.1,0.85,0.0,0.05,2.219920056090739,8433.95885524935,-14.143199871095858
0.1,0.85,0.05,0.0,2.2084088697221094,8238.999488451922,-14.41514608219392
0.1,0.9,0.0,0.0,2.1825510575149947,9113.426982200031,-14.732647010856725
0.15,0.0,0.0,0.85,1.3534006225717918,1847.2359429781957,-18.89778228497201
0.15,0.0,0.05,0.8,1.4056971443901027,1831.46751080368,-18.058323647618813
0.15,0.0,0.1,0.75,1.4605770115608696,1813.5899155351267,-17.212930973293993
0.15,0.0,0.15,0.7,1.5177265549599963,1793.663881968372,-16.361594764499245
0.15,0.0,0.2,0.65,1.5766132045998744,1771.7566373845343,-15.504305905555672
0.15,0.0,0.25,0.6,1.636418558978243,1747.941536107292,-14.641055666802815
0.15,0.0,0.3,0.55,1.6959689953696495,1722.2976529888222,-13.771835708786018
0.15,0.0,0.35,0.5,1.7536773761020592,1694.9093489571908,-12.896638086433121
0.15,0.0,0.4,0.45,1.8075184090739982,1665.8658119434153,-12.149844739167781
0.15,0.0,0.45,0.4,1.8550685141373138,1635.2605766599622,-11.403327145769747
0.15,0.0,0.5,0.35,1.893642673384027,1603.1910268220045,-10.652975198591774
0.15,0.0,0.55,0.3,1.9205473011499243,1569.7578834888525,-9.980416340795417
0.15,0.0,0.6,0.25,1.9334338042738384,1535.0646832534842,-9.346343975531923
0.15,0.0,0.65,0.2,1.9306879064034033,1499.2172500250697,-8.92095386583489
0.15,0.0,0.7,0.15,1.9117481984742986,1462.323164131002,-9.293795322720689
0.15,0.0,0.75,0.1,1.8772456102108672,1424.491232414238,-9.687989891144955
0.15,0.0,0.8,0.05,1.828908589812888,1385.8309629184641,-10.093150777218817
0.15,0.0,0.85,0.0,1.7692643239994477,1346.4520476390503,-10.615701053860771
0.15,0.05,0.0,0.8,1.4485597505815215,2052.506442518211,-17.351384312688634
0.15,0.05,0.05,0.75,1.506054308645944,2033.093980233495,-16.498415296695036
0.15,0.05,0.1,0.7,1.5661439380837614,2011.3878208666285,-15.639446450783467
0.15,0.05,0.15,0.65,1.6283401935774184,1987.4613127398522,-14.774468538867946
0.15,0.05,0.2,0.6,1.6918659950422454,1961.3947113727666,-13.903472714257015
0.15,0.05,0.25,0.55,1.7555783360472412,1933.2747339354646,-13.026450523882238
0.15,0.05,0.3,0.5,1.8178976738590797,1903.1940818702283,-12.257582283295477
0.15,0.05,0.35,0.45,1.8767663011915403,1871.2509353359796,-11.512441924414752
0.15,0.05,0.4,0.4,1.9296682322234961,1837.5484233063971,-10.764083050062311
