Date,value,exposure
1993-11-11,0.9997,1.0
1993-11-12,1.0044151180509824,1.0
1993-11-15,1.003741865278203,1.0
1993-11-16,1.0084571301192806,1.0
1993-11-17,1.0030680987400895,1.0
1993-11-18,1.000373326167827,1.0
1993-11-19,0.9983525403188208,1.0
1993-11-22,0.9922892286361823,1.0
1993-11-23,0.9976786269906119,1.0
1993-11-24,1.0017205656638626,1.0
1993-11-26,1.0023945523871192,1.0
1993-11-29,0.9983525403188207,1.0
1993-11-30,0.9990255729064568,1.0
1993-12-01,1.0003733261678267,1.0
1993-12-02,1.0030680987400893,1.0
1993-12-03,1.0071098906232445,1.0
1993-12-06,1.0104776957831434,1.0
1993-12-07,1.009804516405412,1.0
1993-12-08,1.009804516405412,1.0
1993-12-09,1.0064362708752268,1.0
1993-12-10,1.0044151180509822,1.0
1993-12-13,1.0104776957831434,1.0
1993-12-14,1.0030680987400895,1.0
1993-12-15,1.0017205656638628,1.0
1993-12-16,1.0050893983544298,1.0
1993-12-17,1.0106130362511483,1.0
1993-12-20,1.0119696703132928,1.0
1993-12-21,1.0085779383678357,1.0
1993-12-22,1.015360448123129,1.0
1993-12-23,1.014682057697009,1.0
1993-12-27,1.0201082269703488,1.0
1993-12-28,1.0221431780635657,1.0
1993-12-29,1.0207869843717072,1.0
1993-12-30,1.0167170821852736,1.0
1993-12-31,1.011290839516886,1.0
1994-01-03,1.0085779383678353,1.0
1994-01-04,1.0126471066037919,1.0
1994-01-05,1.0146820576970088,1.0
1994-01-06,1.0146820576970088,1.0
1994-01-07,1.0207869843717072,1.0
1994-01-10,1.03299536982015,1.0
1994-01-11,1.0309602719368376,1.0
1994-01-12,1.0275692005468102,1.0
1994-01-13,1.0248565929779505,1.0
1994-01-14,1.0289256144238115,1.0
1994-01-17,1.0289256144238115,1.0
1994-01-18,1.03028180811567,1.0
1994-01-19,1.0275692005468102,1.0
1994-01-20,1.03028180811567,1.0
1994-01-21,1.0282473707877873,1.0
1994-01-24,1.024178349341926,1.0
1994-01-25,1.024178349341926,1.0
1994-01-26,1.0268907367256428,1.0
1994-01-27,1.036386661395321,1.0
1994-01-28,1.0390996359394191,1.0
1994-01-31,1.0465611966762622,1.0
1994-02-01,1.0411341466623496,1.0
1994-02-02,1.0479172435780248,1.0
1994-02-03,1.0431694647308052,1.0
1994-02-04,1.0194299099392767,1.0
1994-02-07,1.024178349341926,1.0
1994-02-08,1.0248565929779505,1.0
1994-02-09,1.0289256144238115,1.0
1994-02-10,1.0201082269703488,1.0
1994-02-11,1.023499371755424,1.0
1994-02-14,1.0248565929779503,1.0
1994-02-15,1.0302818081156697,1.0
1994-02-16,1.0296040048499315,1.0
1994-02-17,1.023499371755424,1.0
1994-02-18,1.0173948854510118,1.0
1994-02-22,1.02756920054681,1.0
1994-02-23,1.0248565929779503,1.0
1994-02-24,1.011290839516886,1.0
1994-02-25,1.0160389119442967,1.0
1994-02-28,1.0160389119442967,1.0
1994-03-01,1.0119696703132923,1.0
1994-03-02,1.0133258640051506,1.0
1994-03-03,1.0106130362511478,1.0
1994-03-04,1.0133258640051506,1.0
1994-03-07,1.0187519598834427,1.0
1994-03-08,1.0146820576970088,1.0
1994-03-09,1.0194299099392765,1.0
1994-03-10,1.011290839516886,1.0
1994-03-11,1.0167170821852736,1.0
1994-03-14,1.0180731290870364,1.0
1994-03-15,1.0173948854510118,1.0
1994-03-16,1.0255347632189271,1.0
1994-03-17,1.0255347632189271,1.0
1994-03-18,1.0253106147431756,1.0
1994-03-21,1.022582007053912,1.0
1994-03-22,1.0253106147431756,1.0
1994-03-23,1.0246285545646694,1.0
1994-03-24,1.0123498566605065,1.0
1994-03-25,1.0027983719397005,1.0
1994-03-28,1.0041632996422383,1.0
1994-03-29,0.9843801048983132,1.0
1994-03-30,0.9707364792916129,1.0
1994-03-31,0.9734650869808766,1.0
1994-04-04,0.9584574878072593,1.0
1994-04-05,0.9782409027363272,1.0
1994-04-06,0.9782409027363272,1.0
1994-04-07,0.9830159845413007,1.0
1994-04-08,0.9755115610965862,1.0
1994-04-11,0.9796046561181011,1.0
1994-04-12,0.9782409027363271,1.0
1994-04-13,0.973124387169338,1.0
1994-04-14,0.9734650869808764,1.0
1994-04-15,0.9734650869808764,1.0
1994-04-18,0.9669848180321134,1.0
1994-04-19,0.9683487182039827,1.0
1994-04-20,0.9673256646337473,1.0
1994-04-21,0.9802871566668936,1.0
1994-04-22,0.9792637361214194,1.0
1994-04-25,0.9894964002801588,1.0
1994-04-26,0.9884736402901143,1.0
1994-04-28,0.9813102836321768,1.0
1994-04-29,0.984380104898313,1.0
1994-05-02,0.990519820825633,1.0
1994-05-03,0.9894964002801588,1.0
1994-05-04,0.9877915067165602,1.0
1994-05-05,0.9864264322239273,1.0
1994-05-06,0.9768757548486464,1.0
1994-05-09,0.9683487182039827,1.0
1994-05-10,0.9758527012784108,1.0
1994-05-11,0.9669848180321134,1.0
1994-05-12,0.9717596796519435,1.0
1994-05-13,0.9717596796519435,1.0
1994-05-16,0.9721008198337683,1.0
1994-05-17,0.9864264322239272,1.0
1994-05-18,0.9935896420917693,1.0
1994-05-19,0.9983648706868381,1.0
1994-05-20,0.9946128424521002,1.0
1994-05-23,0.9929070681479288,1.0
1994-05-24,0.997000383354587,1.0
1994-05-25,0.9997292846240416,1.0
1994-05-26,1.0004111980124526,1.0
1994-05-27,1.0014346919529744,1.0
1994-05-31,1.0000703514108187,1.0
1994-06-01,1.0045042930339674,1.0
1994-06-02,1.0034813128587796,1.0
1994-06-03,1.009279815209227,1.0
1994-06-06,1.0089383814472115,1.0
1994-06-07,1.007573967510008,1.0
1994-06-08,0.9993879976521215,1.0
1994-06-09,1.0048452130306489,1.0
1994-06-10,1.006550767149677,1.0
1994-06-13,1.0079157682472621,1.0
1994-06-14,1.0157603777381807,1.0
1994-06-15,1.0116668423463795,1.0
1994-06-16,1.013713903622471,1.0
1994-06-17,1.0080556592082255,1.0
1994-06-20,0.9994713010312888,1.0
1994-06-21,0.9908881171751158,1.0
1994-06-22,0.9946654667013187,1.0
1994-06-23,0.988828064975577,1.0
1994-06-24,0.968227542980189,1.0
1994-06-27,0.9850516695849943,1.0
1994-06-28,0.9802445141441652,1.0
1994-06-29,0.9833343722583303,1.0
1994-06-30,0.9771545092399049,1.0
1994-07-01,0.9792145614394436,1.0
1994-07-05,0.9843649855184814,1.0
1994-07-06,0.9829911036201214,1.0
1994-07-07,0.9871115749944377,1.0
1994-07-08,0.9867687467265153,1.0
1994-07-11,0.9833343722583302,1.0
1994-07-12,0.9847083275517379,1.0
1994-07-13,0.9864245973477337,1.0
1994-07-14,0.9970687141440182,1.0
1994-07-15,0.9974116158069882,1.0
1994-07-18,0.9991289131336522,1.0
1994-07-19,0.9970687141440181,1.0
1994-07-20,0.9926048273413977,1.0
1994-07-21,0.9946654667013183,1.0
1994-07-22,0.9963814429171234,1.0
1994-07-25,0.9977550312352924,1.0
1994-07-26,0.9967251519256185,1.0
1994-07-27,0.9967251519256185,1.0
1994-07-28,0.9987852041251573,1.0
1994-07-29,1.0087422698796902,1.0
1994-08-01,1.0135491317403282,1.0
1994-08-02,1.014922279688211,1.0
1994-08-03,1.0152652547462286,1.0
1994-08-04,1.0094288071561075,1.0
1994-08-05,1.0059953868235427,1.0
1994-08-08,1.0083983406860517,1.0
1994-08-09,1.0101158581978593,1.0
1994-08-10,1.0138923269834894,1.0
1994-08-11,1.0101158581978593,1.0
1994-08-12,1.018012137802376,1.0
1994-08-15,1.0176696031146446,1.0
1994-08-16,1.024879345442744,1.0
1994-08-17,1.0241925879811833,1.0
1994-08-18,1.0207592410436663,1.0
1994-08-19,1.020072923952392,1.0
1994-08-22,1.0190425308773838,1.0
1994-08-23,1.0248793454427438,1.0
1994-08-24,1.0358660703218077,1.0
1994-08-25,1.0331192606607082,1.0
1994-08-26,1.0478832616709273,1.0
1994-08-29,1.047196210629176,1.0
1994-08-30,1.0499432404754185,1.0
1994-08-31,1.0471962106291761,1.0
1994-09-01,1.0437627169015635,1.0
1994-09-02,1.0392998576296113,1.0
1994-09-06,1.039642612502486,1.0
1994-09-07,1.0386126597977643,1.0
1994-09-08,1.0437627169015635,1.0
1994-09-09,1.0327757718373567,1.0
1994-09-12,1.0296856935380485,1.0
1994-09-13,1.0327757718373567,1.0
1994-09-14,1.033806091517317,1.0
1994-09-15,1.0468529419909673,1.0
1994-09-16,1.0394027574865217,1.0
1994-09-19,1.0404391689554433,1.0
1994-09-20,1.020749699687463,1.0
1994-09-21,1.020749699687463,1.0
1994-09-22,1.0183312594698841,1.0
1994-09-23,1.0148776554991952,1.0
1994-09-26,1.0200588321032298,1.0
1994-09-27,1.0193683314942352,1.0
1994-09-28,1.0273128316451074,1.0
1994-09-29,1.0221312880658342,1.0
1994-09-30,1.0207496996874632,1.0
1994-10-03,1.0183312594698843,1.0
1994-10-04,1.0031330533573257,1.0
1994-10-05,1.0034779366865842,1.0
1994-10-06,1.000370023390679,1.0
1994-10-07,1.0048597452500985,1.0
1994-10-10,1.0155682295032376,1.0
1994-10-11,1.0307670961712256,1.0
1994-10-12,1.032149198314931,1.0
1994-10-13,1.0356033894460017,1.0
1994-10-14,1.0400938452558985,1.0
1994-10-17,1.0380213158982468,1.0
1994-10-18,1.035603389446002,1.0
1994-10-19,1.0404391689554437,1.0
1994-10-20,1.0335299793477772,1.0
1994-10-21,1.029385434397807,1.0
1994-10-24,1.0207496996874632,1.0
1994-10-25,1.0217858175761938,1.0
1994-10-26,1.0255851122216664,1.0
1994-10-27,1.0318035076401475,1.0
1994-10-28,1.0535654328707322,1.0
1994-10-31,1.0497660648302118,1.0
1994-11-01,1.038021315898247,1.0
1994-11-02,1.0321491983149313,1.0
1994-11-03,1.0376763591739406,1.0
1994-11-04,1.0242036706333912,1.0
1994-11-07,1.0273128316451077,1.0
1994-11-08,1.035257845561314,1.0
1994-11-09,1.0369849044293253,1.0
1994-11-10,1.0297307580973525,1.0
1994-11-11,1.025931683637023,1.0
1994-11-14,1.0356033894460022,1.0
1994-11-15,1.0321491983149313,1.0
1994-11-16,1.0356033894460022,1.0
1994-11-17,1.0286944934185265,1.0
1994-11-18,1.0273128316451077,1.0
1994-11-21,1.0169504050419906,1.0
1994-11-22,0.9948422753712884,1.0
1994-11-23,1.0003700233906794,1.0
1994-11-25,1.0052057295050734,1.0
1994-11-28,1.0096966990803047,1.0
1994-11-29,1.009351228590664,1.0
1994-11-30,1.0079687594717204,1.0
1994-12-01,0.9979510694077668,1.0
1994-12-02,1.0072775983072961,1.0
1994-12-05,1.0083137895910745,1.0
1994-12-06,1.009005170940642,1.0
1994-12-07,1.0017509512136213,1.0
1994-12-08,0.9920787316393083,1.0
1994-12-09,0.9958779528897332,1.0
1994-12-12,1.0024415986127115,1.0
1994-12-13,1.0062415538136138,1.0
1994-12-14,1.0114231707879346,1.0
1994-12-15,1.0145313776640308,1.0
1994-12-16,1.0194870846814548,1.0
1994-12-19,1.0208796089219367,1.0
1994-12-20,1.0177471082850438,1.0
1994-12-21,1.0285397766579232,1.0
1994-12-22,1.0254068356507438,1.0
1994-12-23,1.026451026994724,1.0
1994-12-27,1.0320218579071294,1.0
1994-12-28,1.0267983323605576,1.0
1994-12-29,1.0274953651288,1.0
1994-12-30,1.0153087780095318,1.0
1995-01-03,1.020183677079411,1.0
1995-01-04,1.0250586495443377,1.0
1995-01-05,1.0250586495443377,1.0
1995-01-06,1.0261024739130793,1.0
1995-01-09,1.0271473992075368,1.0
1995-01-10,1.02819181073666,1.0
1995-01-11,1.0288883297395683,1.0
1995-01-12,1.0292365892410222,1.0
1995-01-13,1.0414228093850517,1.0
1995-01-16,1.047690232695413,1.0
1995-01-17,1.0480390793572487,1.0
1995-01-18,1.0469938604826003,1.0
1995-01-19,1.0410748434637886,1.0
1995-01-20,1.0372447228982717,1.0
1995-01-23,1.0403789116212625,1.0
1995-01-24,1.0417704817261242,1.0
1995-01-25,1.0445562641575654,1.0
1995-01-26,1.0456013362421184,1.0
1995-01-27,1.04977905575366,1.0
1995-01-30,1.045252929950569,1.0
1995-01-31,1.0494313100175399,1.0
1995-02-01,1.049082683540847,1.0
1995-02-02,1.0553506940115902,1.0
1995-02-03,1.07032240300687,1.0
1995-02-06,1.0748487489951044,1.0
1995-02-07,1.0762417870009204,1.0
1995-02-08,1.0762417870009204,1.0
1995-02-09,1.0762417870009204,1.0
1995-02-10,1.0776346048215937,1.0
1995-02-13,1.0779823505577135,1.0
1995-02-14,1.0793753885635298,1.0
1995-02-15,1.0852941853971982,1.0
1995-02-16,1.083901440971573,1.0
1995-02-17,1.079723574669936,1.0
1995-02-21,1.0793753885635298,1.0
