Date,value,exposure
1993-11-11,0.99961,1.3
1993-11-12,1.005697076106424,1.3
1993-11-15,1.0047787432767707,1.3
1993-11-16,1.0108726779758486,1.3
1993-11-17,1.0038084488151722,1.3
1993-11-18,1.0002610986139275,1.3
1993-11-19,0.9975928036267145,1.3
1993-11-22,0.9896751407882844,1.3
1993-11-23,0.9966211365406886,1.3
1993-11-24,1.0018282234259712,1.3
1993-11-26,1.0026626016095475,1.3
1993-11-29,0.9973650221833693,1.3
1993-11-30,0.9981973869675177,1.3
1993-12-01,0.9999058730770469,1.3
1993-12-02,1.003365512353049,1.3
1993-12-03,1.008579253766003,1.3
1993-12-06,1.0129214607314618,1.3
1993-12-07,1.0120021630697456,1.3
1993-12-08,1.011960237266766,1.3
1993-12-09,1.0075304281556658,1.3
1993-12-10,1.0048588002916308,1.3
1993-12-13,1.0127020379607456,1.3
1993-12-14,1.0030072808302797,1.3
1993-12-15,1.0012145902456338,1.3
1993-12-16,1.005550798971653,1.3
1993-12-17,1.0126935918787536,1.3
1993-12-20,1.014419423126742,1.3
1993-12-21,1.0099580156616905,1.3
1993-12-22,1.0187452577354639,1.3
1993-12-23,1.0178186052704348,1.3
1993-12-27,1.024852336573343,1.3
1993-12-28,1.027467752217704,1.3
1993-12-29,1.0256532673981185,1.3
1993-12-30,1.0202958726107683,1.3
1993-12-31,1.013176157108581,1.3
1994-01-03,1.0096019442713169,1.3
1994-01-04,1.0148557921786319,1.3
1994-01-05,1.0174648447032828,1.3
1994-01-06,1.0174228137158636,1.3
1994-01-07,1.0253385415546834,1.3
1994-01-10,1.0412379379157086,1.3
1994-01-11,1.0385292866778504,1.3
1994-01-12,1.0340470420674304,1.3
1994-01-13,1.0304573244519024,1.3
1994-01-14,1.035734652395293,1.3
1994-01-17,1.0356930997071,1.3
1994-01-18,1.0374261252937187,1.3
1994-01-19,1.033833927280879,1.3
1994-01-20,1.0373401975037655,1.3
1994-01-21,1.0346361691099628,1.3
1994-01-24,1.0292725246148018,1.3
1994-01-25,1.029231598778003,1.3
1994-01-26,1.0327341578551905,1.3
1994-01-27,1.0451077979683063,1.3
1994-01-28,1.0486228960553543,1.3
1994-01-31,1.0583697404858199,1.3
1994-02-01,1.051192796187981,1.3
1994-02-02,1.0600527280127332,1.3
1994-02-03,1.0537657319989018,1.3
1994-02-04,1.0225477328940995,1.3
1994-02-07,1.0286951272772393,1.3
1994-02-08,1.0295363624780336,1.3
1994-02-09,1.0348052779638544,1.3
1994-02-10,1.0232327088652722,1.3
1994-02-11,1.0276099234283924,1.3
1994-02-14,1.029336668032811,1.3
1994-02-15,1.0363752434207798,1.3
1994-02-16,1.0354436467876729,1.3
1994-02-17,1.0274177224080032,1.3
1994-02-18,1.0194069684618532,1.3
1994-02-22,1.0326144957761887,1.3
1994-02-23,1.0290255859919166,1.3
1994-02-24,1.0112729785588004,1.3
1994-02-25,1.017399820907455,1.3
1994-02-28,1.0173541590359267,1.3
1994-03-01,1.012011995460816,1.3
1994-03-02,1.0137281735558117,1.3
1994-03-03,1.0101535559564725,1.3
1994-03-04,1.0136318063168868,1.3
1994-03-07,1.0206401070621258,1.3
1994-03-08,1.0152920456496286,1.3
1994-03-09,1.0214200523481638,1.3
1994-03-10,1.0107713129900109,1.3
1994-03-11,1.0177746697322827,1.3
1994-03-14,1.019492150047262,1.3
1994-03-15,1.018561669261154,1.3
1994-03-16,1.0291070061272376,1.3
1994-03-17,1.02905885862123,1.3
1994-03-18,1.0287190675336069,1.3
1994-03-21,1.0251128549798694,1.3
1994-03-22,1.0286209420391472,1.3
1994-03-23,1.0276831955733785,1.3
1994-03-24,1.0116269328212535,1.3
1994-03-25,0.999173072140878,1.3
1994-03-28,1.000894829406836,1.3
1994-03-29,0.9745812169800019,0.0
1994-03-30,0.9747169622205696,0.0
1994-03-31,0.9748519527843571,0.0
1994-04-04,0.9749861883519783,0.0
1994-04-05,0.9751274065932667,0.0
1994-04-06,0.975269032243736,0.0
1994-04-07,0.9754083563875084,0.0
1994-04-08,0.975544990969657,0.0
1994-04-11,0.9756824189328088,0.0
1994-04-12,0.9758194790806582,0.0
1994-04-13,0.9759573329413601,0.0
1994-04-14,0.9760952062766547,0.0
1994-04-15,0.9762338737672895,0.0
1994-04-18,0.9763729483515369,0.0
1994-04-19,0.9765159172497625,0.0
1994-04-20,0.9766608446124541,0.0
1994-04-21,0.9768057934842067,0.0
1994-04-22,0.9769507638682126,0.0
1994-04-25,0.9770957557676644,0.0
1994-04-26,0.9772415446578377,0.0
1994-04-28,0.977392008836612,0.0
1994-04-29,0.9775424961820939,0.0
1994-05-02,0.9776922308619636,0.0
1994-05-03,0.9778439283503201,0.0
1994-05-04,0.9780006938040198,0.0
1994-05-05,0.9781574843899586,0.0
1994-05-06,0.9783135237974423,0.0
1994-05-09,0.9784750231668755,0.0
1994-05-10,0.9786396554634736,0.0
1994-05-11,0.9788043154601075,0.0
1994-05-12,0.9789682263333568,0.0
1994-05-13,0.9791282798643275,0.0
1994-05-16,0.9792879710294454,0.0
1994-05-17,0.9794492426633011,0.0
1994-05-18,0.9796120955356347,0.0
1994-05-19,0.9797749754854898,0.0
1994-05-20,0.9799355497220326,0.0
1994-05-23,0.9800965391285809,0.0
1994-05-24,0.980258332837042,0.0
1994-05-25,0.980422098218734,0.0
1994-05-26,0.9805847237823155,0.0
1994-05-27,0.9807462089687128,0.0
1994-05-31,0.9809084991181661,0.0
1994-06-01,0.9806881985044879,1.3
1994-06-02,0.9793364546010722,1.3
1994-06-03,0.9866399229005512,1.3
1994-06-06,0.9861530657727124,1.3
1994-06-07,0.9843668238273009,1.3
1994-06-08,0.9735378187375789,0.0
1994-06-09,0.97331685645181,1.3
1994-06-10,0.9754121354100141,1.3
1994-06-13,0.9770792782308934,1.3
1994-06-14,0.9869122793674289,1.3
1994-06-15,0.9816892260127169,1.3
1994-06-16,0.984218586665241,1.3
1994-06-17,0.9770244333214976,1.3
1994-06-20,0.9657796212400559,0.0
1994-06-21,0.9659371353024465,0.0
1994-06-22,0.9660973582016429,0.0
1994-06-23,0.9662576076774937,0.0
1994-06-24,0.9664167334379703,0.0
1994-06-27,0.9665762688928765,0.0
1994-06-28,0.9667350635605022,0.0
1994-06-29,0.9668954188144597,0.0
1994-06-30,0.9670538822347119,0.0
1994-07-01,0.967212755367384,0.0
1994-07-05,0.9673735736808894,0.0
1994-07-06,0.9675348026025143,0.0
1994-07-07,0.9676995138829213,0.0
1994-07-08,0.9678623331574203,0.0
1994-07-11,0.96803017277191,0.0
1994-07-12,0.9681999621940333,0.0
1994-07-13,0.968370934005426,0.0
1994-07-14,0.9685403989130134,0.0
1994-07-15,0.9687056657344444,0.0
1994-07-18,0.9688694231295931,0.0
1994-07-19,0.9690320547834947,0.0
1994-07-20,0.9691954828086069,0.0
1994-07-21,0.9693612460020771,0.0
1994-07-22,0.9695278068799038,0.0
1994-07-25,0.9696959353086781,0.0
1994-07-26,0.9698644777018378,0.0
1994-07-27,0.970034203979563,0.0
1994-07-28,0.9702054996947491,0.0
1994-07-29,0.969996839289917,1.3
1994-08-01,0.9759514796342252,1.3
1994-08-02,0.9776158836756444,1.3
1994-08-03,0.9779904052655618,1.3
1994-08-04,0.9706268153552823,1.3
1994-08-05,0.966280642984666,1.3
1994-08-08,0.9692250800306206,1.3
1994-08-09,0.9713150311337,1.3
1994-08-10,0.9759795046234394,1.3
1994-08-11,0.9711987523451097,1.3
1994-08-12,0.9810130658035526,1.3
1994-08-15,0.9805283882807069,1.3
1994-08-16,0.9895018500983219,1.3
1994-08-17,0.9885808001579496,1.3
1994-08-18,0.9842145235637759,1.3
1994-08-19,0.9832959550272388,1.3
1994-08-22,0.9819468696485749,1.3
1994-08-23,0.9892003339840086,1.3
1994-08-24,1.0029265094634152,1.3
1994-08-25,0.9994105473103209,1.3
1994-08-26,1.0179175230656279,1.3
1994-08-29,1.0169900858763117,1.3
1994-08-30,1.020397960402791,1.3
1994-08-31,1.0168669027043744,1.3
1994-09-01,1.0124728480697596,1.3
1994-09-02,1.0067858425349558,1.3
1994-09-06,1.0071580102702238,1.3
1994-09-07,1.0058016341870737,1.3
1994-09-08,1.0122256709480533,1.3
1994-09-09,0.9983154868160632,1.3
1994-09-12,0.9943735850700319,1.3
1994-09-13,0.9981937419711078,1.3
1994-09-14,0.9994288144791724,1.3
1994-09-15,1.0157654931289395,1.3
1994-09-16,1.006308203880223,1.3
1994-09-19,1.0075524228361992,1.3
1994-09-20,0.982706910425904,1.3
1994-09-21,0.9826482989764702,1.3
1994-09-22,0.979560921499255,1.3
1994-09-23,0.9751820295915784,1.3
1994-09-26,0.9815935723160081,1.3
1994-09-27,0.9806694093338457,1.3
