Date,value,exposure
1993-11-11,0.99961,1.3
1993-11-12,1.005697076106424,1.3
1993-11-15,1.0047787432767707,1.3
1993-11-16,1.0108726779758486,1.3
1993-11-17,1.0038084488151722,1.3
1993-11-18,1.0002610986139275,1.3
1993-11-19,0.9975928036267145,1.3
1993-11-22,0.9896751407882844,1.3
1993-11-23,0.9966211365406886,1.3
1993-11-24,1.0018282234259712,1.3
1993-11-26,1.0026626016095475,1.3
1993-11-29,0.9973650221833693,1.3
1993-11-30,0.9981973869675177,1.3
1993-12-01,0.9999058730770469,1.3
1993-12-02,1.003365512353049,1.3
1993-12-03,1.008579253766003,1.3
1993-12-06,1.0129214607314618,1.3
1993-12-07,1.0120021630697456,1.3
1993-12-08,1.011960237266766,1.3
1993-12-09,1.0075304281556658,1.3
1993-12-10,1.0048588002916308,1.3
1993-12-13,1.0127020379607456,1.3
1993-12-14,1.0030072808302797,1.3
1993-12-15,1.0012145902456338,1.3
1993-12-16,1.005550798971653,1.3
1993-12-17,1.0126935918787536,1.3
1993-12-20,1.014419423126742,1.3
1993-12-21,1.0099580156616905,1.3
1993-12-22,1.0187452577354639,1.3
1993-12-23,1.0178186052704348,1.3
1993-12-27,1.024852336573343,1.3
1993-12-28,1.027467752217704,1.3
1993-12-29,1.0256532673981185,1.3
1993-12-30,1.0202958726107683,1.3
1993-12-31,1.013176157108581,1.3
1994-01-03,1.0096019442713169,1.3
1994-01-04,1.0148557921786319,1.3
1994-01-05,1.0174648447032828,1.3
1994-01-06,1.0174228137158636,1.3
1994-01-07,1.0253385415546834,1.3
1994-01-10,1.0412379379157086,1.3
1994-01-11,1.0385292866778504,1.3
1994-01-12,1.0340470420674304,1.3
1994-01-13,1.0304573244519024,1.3
1994-01-14,1.035734652395293,1.3
1994-01-17,1.0356930997071,1.3
1994-01-18,1.0374261252937187,1.3
1994-01-19,1.033833927280879,1.3
1994-01-20,1.0373401975037655,1.3
1994-01-21,1.0346361691099628,1.3
1994-01-24,1.0292725246148018,1.3
1994-01-25,1.029231598778003,1.3
1994-01-26,1.0327341578551905,1.3
1994-01-27,1.0451077979683063,1.3
1994-01-28,1.0486228960553543,1.3
1994-01-31,1.0583697404858199,1.3
1994-02-01,1.051192796187981,1.3
1994-02-02,1.0600527280127332,1.3
1994-02-03,1.0537657319989018,1.3
1994-02-04,1.0225477328940995,1.3
1994-02-07,1.0286951272772393,1.3
1994-02-08,1.0295363624780336,1.3
1994-02-09,1.0348052779638544,1.3
1994-02-10,1.0232327088652722,1.3
1994-02-11,1.0276099234283924,1.3
1994-02-14,1.029336668032811,1.3
1994-02-15,1.0363752434207798,1.3
1994-02-16,1.0354436467876729,1.3
1994-02-17,1.0274177224080032,1.3
1994-02-18,1.0194069684618532,1.3
1994-02-22,1.0326144957761887,1.3
1994-02-23,1.0290255859919166,1.3
1994-02-24,1.0112027339181513,1.1610767969908484
1994-02-25,1.0166906949454029,1.1610767969908484
1994-02-28,1.0166661951402682,1.1610767969908484
1994-03-01,1.0119142555514633,1.1610767969908484
1994-03-02,1.0134636143258031,1.1610767969908484
1994-03-03,1.0102295818470142,1.2775010288082898
1994-03-04,1.0136505956946806,1.2775010288082898
1994-03-07,1.0205404923617512,1.2775010288082898
1994-03-08,1.0152882315111682,1.2775010288082898
1994-03-09,1.0213129274202133,1.2775010288082898
1994-03-10,1.0108523022599911,1.2775010288082898
1994-03-11,1.0177377286804656,1.2775010288082898
1994-03-14,1.0194281484666892,1.2775010288082898
1994-03-15,1.018516570274265,1.2775010288082898
1994-03-16,1.0288817551118514,1.2775010288082898
1994-03-17,1.0288372282518552,1.2775010288082898
1994-03-18,1.0285061233076618,1.2775010288082898
1994-03-21,1.0249657782104986,1.2775010288082898
1994-03-22,1.028415421101934,1.2775010288082898
1994-03-23,1.027496867978335,1.2775010288082898
1994-03-24,1.0117240128726885,1.2775010288082898
1994-03-25,0.9994871486761109,1.2775010288082898
1994-03-28,1.0011823088712453,1.2775010288082898
1994-03-29,0.9759423684144498,1.2775010288082898
1994-03-30,0.9586207470684067,1.2775010288082898
1994-03-31,0.9620218286635757,1.2775010288082898
1994-04-04,0.9430347879359036,1.2775010288082898
1994-04-05,0.9677347708606029,1.022286529112188
1994-04-06,0.9677312961048341,1.022286529112188
1994-04-07,0.9725569136408709,1.022286529112188
1994-04-08,0.9649635136387034,1.022286529112188
1994-04-11,0.9690991998257007,1.022286529112188
1994-04-12,0.9677166321921652,1.022286529112188
1994-04-13,0.962538988366354,1.022286529112188
1994-04-14,0.9628801203731072,1.022286529112188
1994-04-15,0.9628767311732429,1.022286529112188
1994-04-18,0.9563207215488596,1.022286529112188
1994-04-19,0.9576961776130368,1.022286529112188
1994-04-20,0.9566583262016483,1.022286529112188
1994-04-21,0.9697590138068648,1.022286529112188
1994-04-22,0.9687204742729733,1.022286529112188
1994-04-25,0.9790649787922237,1.022286529112188
1994-04-26,0.9780268491995151,1.022286529112188
1994-04-28,0.9707775655636136,1.022286529112188
1994-04-29,0.9738274238998056,1.1968756557307303
1994-05-02,0.9810644715687051,1.1968756557307303
1994-05-03,0.9797879507322487,1.3
1994-05-04,0.9775416621541926,1.3
1994-05-05,0.9757339022325386,1.3
1994-05-06,0.9634019096464179,1.3
1994-05-09,0.9524179516626198,1.3
1994-05-10,0.9619595028308331,1.3
1994-05-11,0.9505428730104424,1.3
1994-05-12,0.9565920326595604,1.3
1994-05-13,0.9565405588991063,1.3
1994-05-16,0.9569257150236042,1.3
1994-05-17,0.9752054632811282,1.3
1994-05-18,0.9843579155978318,1.3
1994-05-19,0.9904539101567427,1.3
1994-05-20,0.9855617706346258,1.3
1994-05-23,0.9833112950556491,1.3
1994-05-24,0.9885275121425008,1.3
1994-05-25,0.9919904908696842,1.3
1994-05-26,0.9928159810146608,1.3
1994-05-27,0.9940825724776564,1.3
1994-05-31,0.9922679640839129,1.3
1994-06-01,0.9979328221764414,1.3
1994-06-02,0.9965573089292621,1.3
1994-06-03,1.0039892029225719,1.3
1994-06-06,1.003493784798522,1.3
1994-06-07,1.0016761332061066,1.3
1994-06-08,0.9910432155101008,1.3
1994-06-09,0.9980247708894343,1.3
1994-06-10,1.0001732390766946,1.3
1994-06-13,1.0018827027737618,1.3
1994-06-14,1.0119653173318013,1.3
1994-06-15,1.0066096753400633,1.3
1994-06-16,1.0092032445041015,1.3
1994-06-17,1.00182646561135,1.3
1994-06-20,0.9906825671028477,1.3
1994-06-21,0.9795699494769868,1.3
1994-06-22,0.9843707397343029,1.3
1994-06-23,0.9768073971060989,1.3
1994-06-24,0.9503007998600529,1.3
1994-06-27,0.9716621184339648,1.19226384126816
1994-06-28,0.9659751656046248,1.19226384126816
1994-06-29,0.969571583955858,1.19226384126816
1994-06-30,0.9622734209775038,1.19226384126816
1994-07-01,0.9646587273668714,1.19226384126816
1994-07-05,0.9706741182821905,1.19226384126816
1994-07-06,0.9690248609446053,1.19226384126816
1994-07-07,0.9738329036005865,1.19226384126816
1994-07-08,0.9733951999222339,1.19226384126816
1994-07-11,0.969320736514398,1.19226384126816
1994-07-12,0.9708998032431829,1.19226384126816
1994-07-13,0.9728813542184943,1.19226384126816
1994-07-14,0.9853615505323077,1.19226384126816
1994-07-15,0.9857302311786961,1.19226384126816
1994-07-18,0.9877186051612751,1.19226384126816
1994-07-19,0.9852555509306861,1.19226384126816
1994-07-20,0.9799617085534866,1.19226384126816
1994-07-21,0.9823519388799302,1.19226384126816
1994-07-22,0.9843369843046573,1.19226384126816
1994-07-25,0.9858871199956027,1.3
1994-07-26,0.9845081755224783,1.3
1994-07-27,0.9844518007108826,1.3
1994-07-28,0.9870398986165544,1.3
1994-07-29,0.9997746134949586,1.3
1994-08-01,1.0059120543685705,1.3
1994-08-02,1.0076275536772359,1.3
1994-08-03,1.0080135726441422,1.3
1994-08-04,1.0004239290924433,1.3
1994-08-05,0.9959443342875817,1.3
1994-08-08,0.998979162124479,1.3
1994-08-09,1.001133272294399,1.3
1994-08-10,1.0059409396923418,1.3
1994-08-11,1.0010134238823096,1.3
1994-08-12,1.0111290253432548,1.3
1994-08-15,1.0106294687844648,1.3
1994-08-16,1.0198784054376866,1.3
1994-08-17,1.0189290803359476,1.3
1994-08-18,1.0144287641312602,1.3
1994-08-19,1.0134819966095665,1.3
1994-08-22,1.0120914958796747,1.3
1994-08-23,1.0195676331295305,1.3
1994-08-24,1.0337151862233462,1.3
1994-08-25,1.0300912881235895,1.3
1994-08-26,1.0491664064984776,1.3
1994-08-29,1.048210498066685,1.3
1994-08-30,1.051722990375469,1.3
1994-08-31,1.0480835333147147,1.3
1994-09-01,1.0435545863160691,1.3
1994-09-02,1.0376929963291737,1.3
1994-09-06,1.0380765891808323,1.3
